Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Matteo Ahlinvi,bj BEN,MF,Nîmes,21,1999,20,10,899,10.0,2,0,2,2,0,0,0,0,1.4,1.4,0.2,1.5,31,25,17,Ligue 1,2020-2021
Yacine Adli,fr FRA,MF,Bordeaux,20,2000,35,25,2418,26.9,2,5,7,2,0,0,6,0,1.9,1.9,4.4,6.3,54,188,48,Ligue 1,2020-2021
Morgan Sanson,fr FRA,MF,Marseille,25,1994,12,10,826,9.2,2,3,5,2,0,0,2,0,0.9,0.9,2.9,3.8,20,32,46,Ligue 1,2020-2021
Yassine Benzia,dz ALG,"MF,FW",Dijon,25,1994,7,5,407,4.5,2,1,3,0,2,2,1,0,1.8,0.2,0.5,0.7,5,19,11,Ligue 1,2020-2021
Petar Škuletić,rs SRB,"FW,MF",Montpellier,30,1990,19,1,234,2.6,2,0,2,2,0,0,0,0,1.4,1.4,0.7,2.1,3,3,18,Ligue 1,2020-2021
Khéphren Thuram,fr FRA,MF,Nice,19,2001,29,17,1494,16.6,2,0,2,2,0,0,3,0,1.0,1.0,0.2,1.2,32,86,17,Ligue 1,2020-2021
Idrissa Gana Gueye,sn SEN,MF,Paris S-G,30,1989,28,20,1581,17.6,2,1,3,2,0,0,3,0,0.8,0.8,0.9,1.7,46,163,30,Ligue 1,2020-2021
Álvaro González,es ESP,DF,Marseille,30,1990,32,32,2831,31.5,2,3,5,2,0,0,14,0,1.3,1.3,1.2,2.5,25,122,4,Ligue 1,2020-2021
Paul Baysse,fr FRA,DF,Bordeaux,32,1988,31,29,2614,29.0,2,2,4,2,0,0,5,1,1.5,1.5,0.6,2.0,17,88,6,Ligue 1,2020-2021
Pape Gueye,sn SEN,MF,Marseille,21,1999,32,22,2058,22.9,2,0,2,2,0,0,11,1,1.2,1.2,0.9,2.1,16,130,29,Ligue 1,2020-2021
Hassane Kamara,ci CIV,"DF,FW",Nice,26,1994,36,34,2960,32.9,2,1,3,2,0,0,3,0,1.4,1.4,2.5,3.9,111,142,214,Ligue 1,2020-2021
Saîf-Eddine Khaoui,tn TUN,"FW,DF",Marseille,25,1995,17,5,606,6.7,2,1,3,2,0,0,4,0,0.9,0.9,0.5,1.4,7,31,39,Ligue 1,2020-2021
Aurélien Tchouaméni,fr FRA,MF,Monaco,20,2000,36,36,3063,34.0,2,4,6,2,0,0,9,1,4.1,4.1,1.9,6.1,42,197,52,Ligue 1,2020-2021
Adil Aouchiche,fr FRA,"MF,FW",Saint-Étienne,18,2002,34,21,1731,19.2,2,5,7,2,0,0,2,0,3.4,3.4,5.8,9.2,56,87,92,Ligue 1,2020-2021
Massadio Haïdara,ml MLI,DF,Lens,27,1992,25,24,2132,23.7,2,1,3,2,0,0,6,0,2.1,2.1,1.8,3.9,56,107,90,Ligue 1,2020-2021
Andrew Gravillon,gp GLP,DF,Lorient,22,1998,26,26,2272,25.2,2,2,4,2,0,0,3,1,1.6,1.6,0.7,2.3,16,50,10,Ligue 1,2020-2021
Seko Fofana,ci CIV,MF,Lens,25,1995,30,25,2309,25.7,2,3,5,2,0,0,2,0,2.9,2.9,2.3,5.3,75,120,126,Ligue 1,2020-2021
Alessandro Florenzi,it ITA,DF,Paris S-G,29,1991,21,18,1538,17.1,2,1,3,2,0,0,1,0,2.2,2.2,2.4,4.6,27,63,148,Ligue 1,2020-2021
Quentin Boisgard,fr FRA,"MF,FW",Lorient,23,1997,24,17,1314,14.6,2,2,4,2,0,0,5,0,2.1,2.1,1.7,3.7,28,43,107,Ligue 1,2020-2021
Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,33,1987,24,19,1703,18.9,2,4,6,2,0,0,2,0,2.3,2.3,3.8,6.1,81,87,131,Ligue 1,2020-2021
Ghislain Konan,ci CIV,DF,Reims,24,1995,31,29,2613,29.0,2,1,3,2,0,0,5,0,0.3,0.3,1.1,1.4,106,120,127,Ligue 1,2020-2021
Leonardo Balerdi,ar ARG,DF,Marseille,21,1999,21,19,1634,18.2,2,0,2,2,0,0,6,1,2.0,2.0,0.0,2.0,11,48,1,Ligue 1,2020-2021
Renaud Emond,be BEL,"FW,MF",Nantes,28,1991,22,3,354,3.9,2,0,2,2,0,0,1,0,1.5,1.5,0.1,1.7,2,5,27,Ligue 1,2020-2021
Josh Maja,ng NGA,FW,Bordeaux,21,1998,17,11,804,8.9,2,0,2,2,0,0,2,0,2.4,2.4,0.4,2.8,7,8,57,Ligue 1,2020-2021
Nemanja Radonjić,rs SRB,FW,Marseille,24,1996,12,4,396,4.4,2,1,3,2,0,0,2,0,1.6,1.6,0.3,1.9,20,10,39,Ligue 1,2020-2021
Leo Dubois,fr FRA,DF,Lyon,25,1994,37,35,2903,32.3,2,4,6,2,0,0,3,0,1.1,1.1,6.6,7.7,111,194,239,Ligue 1,2020-2021
Cheick Doucouré,ml MLI,MF,Lens,20,2000,33,30,2627,29.2,2,1,3,2,0,0,8,0,1.3,1.3,1.1,2.4,45,179,44,Ligue 1,2020-2021
Pedro Mendes,pt POR,DF,Montpellier,29,1990,22,19,1626,18.1,2,0,2,2,0,0,5,0,1.3,1.3,0.6,1.9,8,48,1,Ligue 1,2020-2021
Birger Meling,no NOR,DF,Nîmes,25,1994,26,26,2328,25.9,2,3,5,2,0,0,4,0,0.6,0.6,1.9,2.5,53,107,98,Ligue 1,2020-2021
Stefan Mitrović,rs SRB,DF,Strasbourg,30,1990,32,31,2784,30.9,2,0,2,2,0,0,3,1,1.3,1.3,0.3,1.6,7,48,0,Ligue 1,2020-2021
Maxwel Cornet,ci CIV,"DF,FW",Lyon,23,1996,36,29,2446,27.2,2,5,7,2,0,0,5,0,2.1,2.1,3.5,5.6,73,128,196,Ligue 1,2020-2021
Senou Coulibaly,ml MLI,DF,Dijon,25,1994,22,22,1934,21.5,2,0,2,2,0,0,6,1,0.8,0.8,0.2,1.0,8,47,1,Ligue 1,2020-2021
Jean-Eudes Aholou,ci CIV,MF,Strasbourg,26,1994,27,26,2146,23.8,2,2,4,2,0,0,9,0,2.3,2.1,1.3,3.4,26,92,25,Ligue 1,2020-2021
Mehdi Zerkane,dz ALG,"MF,FW",Bordeaux,21,1999,27,15,1187,13.2,1,1,2,1,0,0,3,1,1.6,1.6,1.3,3.0,30,56,48,Ligue 1,2020-2021
Jean-Charles Castelletto,cm CMR,DF,Nantes,25,1995,24,22,1947,21.6,1,0,1,1,0,0,4,0,2.0,2.0,0.3,2.2,8,50,3,Ligue 1,2020-2021
Fabien Centonze,fr FRA,DF,Metz,24,1996,36,36,3221,35.8,1,0,1,1,0,0,9,0,1.2,1.2,2.4,3.6,117,107,191,Ligue 1,2020-2021
Leandro Paredes,ar ARG,MF,Paris S-G,26,1994,21,16,1302,14.5,1,2,3,1,0,0,7,1,1.1,1.1,1.4,2.5,22,144,8,Ligue 1,2020-2021
Fouad Chafik,ma MAR,DF,Dijon,33,1986,23,18,1622,18.0,1,0,1,1,0,0,5,0,0.2,0.2,0.8,1.0,41,65,52,Ligue 1,2020-2021
Pietro Pellegri,it ITA,"FW,MF",Monaco,19,2001,16,0,230,2.6,1,0,1,1,0,0,2,1,2.1,2.1,0.2,2.3,6,2,16,Ligue 1,2020-2021
Timothee Pembele,fr FRA,DF,Paris S-G,17,2002,6,3,383,4.3,1,0,1,1,0,0,1,0,0.9,0.9,0.1,1.0,15,11,17,Ligue 1,2020-2021
Marshall Munetsi,zw ZIM,"MF,DF",Reims,24,1996,27,21,1928,21.4,1,0,1,1,0,0,7,1,1.0,1.0,0.2,1.3,9,50,14,Ligue 1,2020-2021
John Boye,gh GHA,DF,Metz,33,1987,35,35,3041,33.8,1,2,3,1,0,0,6,2,2.3,2.3,0.2,2.6,4,38,0,Ligue 1,2020-2021
Flavius Daniliuc,at AUT,DF,Nice,19,2001,23,15,1477,16.4,1,0,1,1,0,0,0,0,0.6,0.6,0.4,1.0,25,102,7,Ligue 1,2020-2021
Domagoj Bradarić,hr CRO,DF,Lille,20,1999,26,14,1263,14.0,1,2,3,1,0,0,4,0,0.2,0.2,0.9,1.1,42,44,93,Ligue 1,2020-2021
Ambroise Oyongo,cm CMR,DF,Montpellier,29,1991,13,5,558,6.2,1,1,2,1,0,0,1,0,0.3,0.3,0.2,0.5,6,29,15,Ligue 1,2020-2021
Otávio,br BRA,MF,Bordeaux,26,1994,18,18,1559,17.3,1,0,1,1,0,0,6,0,0.4,0.4,0.1,0.5,8,53,6,Ligue 1,2020-2021
Yvan Neyou,cm CMR,MF,Saint-Étienne,23,1997,31,29,2438,27.1,1,2,3,1,0,0,9,0,1.3,1.3,2.2,3.5,45,118,35,Ligue 1,2020-2021
Dan Ndoye,ch SUI,"FW,MF",Nice,19,2000,28,3,551,6.1,1,1,2,1,0,0,0,0,0.7,0.7,0.7,1.4,22,7,65,Ligue 1,2020-2021
Pablo,br BRA,DF,Bordeaux,29,1991,13,12,1076,12.0,1,0,1,1,0,0,5,0,1.1,1.1,0.2,1.3,0,12,1,Ligue 1,2020-2021
Gerzino Nyamsi,fr FRA,DF,Rennes,23,1997,14,10,871,9.7,1,0,1,1,0,0,2,0,0.5,0.5,0.1,0.6,7,38,1,Ligue 1,2020-2021
M'Baye Niang,sn SEN,FW,Rennes,25,1994,9,4,422,4.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,3,0,30,Ligue 1,2020-2021
Rayan Cherki,fr FRA,"FW,MF",Lyon,16,2003,27,5,698,7.8,1,3,4,1,0,0,1,1,1.0,1.0,1.8,2.8,54,43,81,Ligue 1,2020-2021
Steven Nzonzi,fr FRA,MF,Rennes,31,1988,34,33,2908,32.3,1,1,2,1,0,0,8,1,1.7,1.7,0.9,2.5,45,274,46,Ligue 1,2020-2021
Charles Traore,ml MLI,DF,Nantes,28,1992,22,19,1700,18.9,1,0,1,1,0,0,6,0,0.2,0.2,0.3,0.4,38,55,58,Ligue 1,2020-2021
Hamari Traoré,ml MLI,DF,Rennes,28,1992,35,34,3000,33.3,1,1,2,1,0,0,4,0,1.2,1.2,3.1,4.4,72,204,236,Ligue 1,2020-2021
Adrien Truffert,fr FRA,"DF,MF",Rennes,18,2001,29,23,1951,21.7,1,3,4,1,0,0,3,0,1.1,1.1,2.7,3.8,46,77,157,Ligue 1,2020-2021
Boubacar Traoré,ml MLI,MF,Metz,18,2001,2,0,54,0.6,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,4,2,Ligue 1,2020-2021
Xeka,pt POR,MF,Lille,25,1994,33,11,1200,13.3,1,2,3,1,0,0,6,0,0.9,0.9,2.3,3.2,20,83,24,Ligue 1,2020-2021
Ander Herrera,es ESP,MF,Paris S-G,30,1989,31,18,1851,20.6,1,3,4,1,0,0,6,0,1.4,1.4,3.1,4.6,27,171,57,Ligue 1,2020-2021
Roger Assalé,ci CIV,"FW,MF",Dijon,26,1993,17,11,828,9.2,1,1,2,1,0,0,0,1,1.2,1.2,0.2,1.4,22,14,58,Ligue 1,2020-2021
Youcef Atal,dz ALG,"DF,FW",Nice,24,1996,18,13,956,10.6,1,0,1,1,0,0,1,0,0.4,0.4,0.8,1.3,43,44,95,Ligue 1,2020-2021
Zaydou Youssouf,km COM,MF,Saint-Étienne,21,1999,29,14,1229,13.7,1,1,2,1,0,0,2,0,1.4,1.4,0.6,2.0,14,48,28,Ligue 1,2020-2021
Eduardo Camavinga,fr FRA,MF,Rennes,17,2002,35,28,2402,26.7,1,2,3,1,0,0,6,0,1.8,1.8,1.8,3.6,85,185,73,Ligue 1,2020-2021
Yannick Cahuzac,fr FRA,MF,Lens,35,1985,30,26,2252,25.0,1,0,1,1,0,0,9,0,1.4,1.4,0.6,2.0,28,100,50,Ligue 1,2020-2021
Colin Dagba,fr FRA,DF,Paris S-G,21,1998,25,15,1357,15.1,1,2,3,1,0,0,3,0,0.7,0.7,1.0,1.7,38,44,110,Ligue 1,2020-2021
Moreto Cassamã,gw GNB,MF,Reims,22,1998,29,26,2031,22.6,1,1,2,1,0,0,8,3,0.3,0.3,0.7,1.1,17,112,12,Ligue 1,2020-2021
Jean-Kevin Duverne,ht HAI,DF,Brest,23,1997,27,22,2029,22.5,1,0,1,1,0,0,4,0,0.6,0.6,0.6,1.2,39,106,10,Ligue 1,2020-2021
Yvann Macon,fr FRA,DF,Saint-Étienne,21,1998,6,6,539,6.0,1,1,2,1,0,0,2,0,0.1,0.1,0.1,0.1,16,17,17,Ligue 1,2020-2021
Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,28,1991,15,5,552,6.1,1,0,1,0,1,1,0,0,1.9,1.1,0.1,1.2,18,9,43,Ligue 1,2020-2021
Sekou Mara,fr FRA,"FW,MF",Bordeaux,18,2002,8,2,229,2.5,1,2,3,1,0,0,0,0,0.5,0.5,0.4,0.9,5,3,17,Ligue 1,2020-2021
Habib Maïga,ci CIV,MF,Metz,24,1996,31,31,2693,29.9,1,3,4,1,0,0,9,0,2.1,2.1,1.9,4.0,47,161,43,Ligue 1,2020-2021
Wout Faes,be BEL,DF,Reims,22,1998,33,33,2899,32.2,1,0,1,1,0,0,13,2,1.2,1.2,0.1,1.3,22,86,2,Ligue 1,2020-2021
Lucas Perrin,fr FRA,DF,Marseille,21,1998,7,3,308,3.4,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,0,12,3,Ligue 1,2020-2021
Romain Philippoteaux,fr FRA,"FW,MF",Nîmes,32,1988,3,3,214,2.4,1,1,2,1,0,0,0,0,0.4,0.4,0.6,1.0,7,11,15,Ligue 1,2020-2021
Romain Philippoteaux,fr FRA,"MF,FW",Brest,32,1988,17,8,581,6.5,1,0,1,1,0,0,0,0,0.7,0.7,0.3,0.9,9,14,51,Ligue 1,2020-2021
Ronaël Pierre-Gabriel,fr FRA,DF,Brest,22,1998,29,28,2305,25.6,1,0,1,1,0,0,4,0,0.5,0.5,1.0,1.5,34,124,78,Ligue 1,2020-2021
Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,29,1991,33,15,1611,17.9,1,2,3,1,0,0,3,0,3.8,3.8,3.4,7.2,41,74,111,Ligue 1,2020-2021
Lilian Brassier,fr FRA,DF,Brest,20,1999,11,11,962,10.7,1,1,2,1,0,0,3,0,0.6,0.6,1.0,1.6,2,51,15,Ligue 1,2020-2021
Jimmy Cabot,fr FRA,"FW,MF",Angers,26,1994,22,8,942,10.5,1,1,2,1,0,0,1,0,0.8,0.8,1.1,1.9,33,42,84,Ligue 1,2020-2021
Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,22,1998,14,12,1058,11.8,1,2,3,1,0,0,1,0,1.7,1.7,2.3,3.9,36,71,62,Ligue 1,2020-2021
Raphinha,br BRA,"FW,MF",Rennes,23,1996,6,5,404,4.5,1,2,3,1,0,0,0,0,0.9,0.9,0.9,1.7,11,12,31,Ligue 1,2020-2021
Junior Dina Ebimbe,fr FRA,"FW,MF",Dijon,19,2000,30,25,2144,23.8,1,1,2,1,0,0,5,0,3.4,3.4,2.4,5.8,65,67,145,Ligue 1,2020-2021
Jason Denayer,be BEL,DF,Lyon,25,1995,31,31,2614,29.0,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,15,93,3,Ligue 1,2020-2021
Kévin Denkey,tg TOG,FW,Nîmes,19,2000,10,6,524,5.8,1,1,2,1,0,0,3,0,2.1,2.1,0.6,2.7,6,10,37,Ligue 1,2020-2021
Lassana Coulibaly,ml MLI,MF,Angers,24,1996,29,18,1687,18.7,1,1,2,1,0,0,4,1,1.2,1.2,0.6,1.7,20,65,21,Ligue 1,2020-2021
Andrés Cubas,py PAR,MF,Nîmes,24,1996,27,27,2242,24.9,1,0,1,1,0,0,6,1,0.4,0.4,0.6,1.0,6,76,10,Ligue 1,2020-2021
David Costa,pt POR,"MF,FW",Lens,19,2001,7,1,150,1.7,1,1,2,1,0,0,0,0,0.4,0.4,0.1,0.6,4,4,6,Ligue 1,2020-2021
Moussa Dembélé,fr FRA,FW,Lyon,24,1996,16,6,677,7.5,1,0,1,1,0,0,3,0,5.3,5.3,1.0,6.3,9,14,45,Ligue 1,2020-2021
Lucas Deaux,fr FRA,"MF,DF",Nîmes,31,1988,25,19,1754,19.5,1,2,3,1,0,0,4,1,1.2,1.2,1.5,2.7,23,76,47,Ligue 1,2020-2021
Eliot Matazo,be BEL,MF,Monaco,18,2002,10,3,314,3.5,1,1,2,1,0,0,0,1,0.8,0.8,0.3,1.1,2,7,5,Ligue 1,2020-2021
Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,18,2001,6,0,94,1.0,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.6,4,2,11,Ligue 1,2020-2021
Krépin Diatta,sn SEN,"MF,DF",Monaco,21,1999,12,3,389,4.3,1,0,1,1,0,0,3,0,0.4,0.4,0.1,0.5,16,11,44,Ligue 1,2020-2021
Farid El Melali,dz ALG,"FW,MF",Angers,23,1997,17,4,414,4.6,1,0,1,1,0,0,1,0,1.2,1.2,0.1,1.3,16,13,49,Ligue 1,2020-2021
Valentin Rongier,fr FRA,MF,Marseille,25,1994,26,21,1887,21.0,1,2,3,1,0,0,8,0,0.7,0.7,1.0,1.7,30,108,44,Ligue 1,2020-2021
Youssouf Sabaly,sn SEN,DF,Bordeaux,27,1993,33,33,2909,32.3,1,2,3,1,0,0,4,0,0.6,0.6,1.5,2.1,84,162,129,Ligue 1,2020-2021
Jimmy Briand,fr FRA,FW,Bordeaux,34,1985,24,1,571,6.3,1,2,3,0,1,1,2,0,1.8,1.0,0.2,1.2,3,7,22,Ligue 1,2020-2021
Jordan Lotomba,ch SUI,"DF,MF",Nice,21,1998,30,24,2123,23.6,1,0,1,1,0,0,7,1,0.3,0.3,1.3,1.6,65,85,115,Ligue 1,2020-2021
Arnaud Souquet,fr FRA,DF,Montpellier,28,1992,23,14,1224,13.6,1,1,2,1,0,0,5,0,0.2,0.2,0.5,0.7,34,52,61,Ligue 1,2020-2021
Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,22,1998,36,25,2086,23.2,1,1,2,1,0,0,3,0,2.1,2.1,2.5,4.6,64,68,97,Ligue 1,2020-2021
Enock Kwateng,fr FRA,DF,Bordeaux,23,1997,18,12,1038,11.5,1,0,1,1,0,0,4,0,0.5,0.5,0.7,1.2,15,44,35,Ligue 1,2020-2021
Dereck Kutesa,ch SUI,"MF,FW",Reims,22,1997,28,6,687,7.6,1,2,3,1,0,0,2,0,1.0,1.0,0.7,1.7,30,11,68,Ligue 1,2020-2021
Layvin Kurzawa,fr FRA,DF,Paris S-G,27,1992,19,15,1278,14.2,1,1,2,1,0,0,4,1,1.0,1.0,1.5,2.5,32,60,121,Ligue 1,2020-2021
Boubakar Kouyaté,ml MLI,DF,Metz,23,1997,25,21,1964,21.8,1,0,1,1,0,0,10,0,2.0,2.0,0.2,2.2,1,23,3,Ligue 1,2020-2021
Lamine Koné,ci CIV,DF,Strasbourg,31,1989,15,12,1042,11.6,1,0,1,1,0,0,3,0,0.8,0.8,0.0,0.9,10,30,2,Ligue 1,2020-2021
Aurélien Scheidler,fr FRA,FW,Dijon,22,1998,10,3,342,3.8,1,0,1,1,0,0,1,0,0.7,0.7,0.8,1.5,0,6,27,Ligue 1,2020-2021
Malik Sellouki,fr FRA,"FW,MF",Nice,20,2000,4,0,66,0.7,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,3,3,15,Ligue 1,2020-2021
Renato Sanches,pt POR,MF,Lille,22,1997,23,14,1270,14.1,1,3,4,1,0,0,4,0,2.4,2.4,2.0,4.4,48,115,51,Ligue 1,2020-2021
Junior Sambia,fr FRA,"DF,MF",Montpellier,23,1996,36,26,2448,27.2,1,6,7,1,0,0,2,0,1.0,1.0,2.8,3.8,61,118,122,Ligue 1,2020-2021
Sofiane Boufal,ma MAR,"FW,MF",Angers,26,1993,14,9,732,8.1,1,0,1,1,0,0,3,0,1.7,1.7,0.1,1.9,26,34,35,Ligue 1,2020-2021
William Saliba,fr FRA,DF,Nice,19,2001,20,20,1800,20.0,1,0,1,1,0,0,2,0,0.8,0.8,0.0,0.9,36,106,3,Ligue 1,2020-2021
Fabien Lemoine,fr FRA,MF,Lorient,33,1987,30,24,1934,21.5,1,0,1,1,0,0,8,0,0.9,0.9,1.5,2.3,21,122,26,Ligue 1,2020-2021
Jérémy Le Douaron,fr FRA,"FW,MF",Brest,22,1998,28,7,816,9.1,1,2,3,1,0,0,0,0,2.2,2.2,0.5,2.8,22,10,68,Ligue 1,2020-2021
Alexis Flips,fr FRA,"MF,FW",Reims,20,2000,2,0,43,0.5,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,Ligue 1,2020-2021
Lamine Fomba,fr FRA,MF,Nîmes,22,1998,32,24,2175,24.2,1,1,2,1,0,0,8,0,2.6,2.6,1.2,3.8,19,48,23,Ligue 1,2020-2021
Loïck Landre,fr FRA,DF,Nîmes,28,1992,20,20,1626,18.1,1,0,1,1,0,0,2,1,2.1,2.1,0.0,2.1,11,43,1,Ligue 1,2020-2021
Frederic Guilbert,fr FRA,DF,Strasbourg,25,1994,13,13,1114,12.4,1,4,5,1,0,0,2,1,0.5,0.5,1.7,2.2,39,51,48,Ligue 1,2020-2021
Issouf Sissokho,ml MLI,"MF,DF",Bordeaux,18,2002,6,0,78,0.9,1,0,1,1,0,0,2,0,0.1,0.1,0.0,0.1,3,6,1,Ligue 1,2020-2021
Mohamed Simakan,fr FRA,DF,Strasbourg,20,2000,19,19,1615,17.9,1,1,2,1,0,0,2,0,1.3,1.3,0.9,2.2,18,73,21,Ligue 1,2020-2021
Willem Geubbels,fr FRA,"MF,FW",Monaco,18,2001,14,2,294,3.3,1,0,1,1,0,0,3,1,1.2,1.2,0.5,1.7,3,5,26,Ligue 1,2020-2021
Andrei Girotto,br BRA,"DF,MF",Nantes,28,1992,34,29,2668,29.6,1,1,2,1,0,0,3,1,1.5,1.5,1.6,3.1,18,118,6,Ligue 1,2020-2021
Sada Thioub,sn SEN,"FW,MF",Angers,25,1995,27,12,1256,14.0,1,1,2,1,0,0,0,0,1.1,1.1,1.9,3.0,52,63,115,Ligue 1,2020-2021
Jean-Clair Todibo,fr FRA,DF,Nice,20,1999,15,15,1330,14.8,1,0,1,1,0,0,5,0,0.7,0.7,0.1,0.8,13,77,2,Ligue 1,2020-2021
Jordan Amavi,fr FRA,DF,Marseille,26,1994,13,10,813,9.0,1,0,1,1,0,0,3,1,0.2,0.2,0.3,0.5,17,25,33,Ligue 1,2020-2021
Issiaga Sylla,gn GUI,"DF,MF",Lens,26,1994,20,13,1116,12.4,1,0,1,1,0,0,0,1,1.6,1.6,0.9,2.5,32,49,84,Ligue 1,2020-2021
Flavien Tait,fr FRA,"MF,FW",Rennes,27,1993,23,16,1368,15.2,1,3,4,1,0,0,6,0,1.9,1.9,2.2,4.1,46,104,92,Ligue 1,2020-2021
Aboubakar Kamara,mr MTN,"FW,MF",Dijon,25,1995,10,7,557,6.2,1,0,1,1,0,0,1,1,1.2,1.2,0.8,2.0,10,7,37,Ligue 1,2020-2021
Corentin Jean,fr FRA,"FW,MF",Lens,25,1995,23,6,580,6.4,1,1,2,1,0,0,3,0,1.7,1.7,0.5,2.2,9,9,55,Ligue 1,2020-2021
Ruben Aguilar,fr FRA,"DF,MF",Monaco,27,1993,33,27,2225,24.7,1,3,4,1,0,0,6,0,0.9,0.9,4.7,5.6,74,101,231,Ligue 1,2020-2021
Ismael Aaneba,fr FRA,DF,Strasbourg,21,1999,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Ligue 1,2020-2021
Pape Abou Cissé,sn SEN,DF,Saint-Étienne,24,1995,14,14,1260,14.0,0,0,0,0,0,0,1,0,1.4,1.4,0.1,1.5,2,31,1,Ligue 1,2020-2021
Jean-Eudes Aholou,ci CIV,MF,Monaco,26,1994,2,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,Ligue 1,2020-2021
Victorien Angban,ci CIV,MF,Metz,23,1996,26,21,1672,18.6,0,1,1,0,0,0,5,0,0.5,0.5,0.5,1.0,20,90,30,Ligue 1,2020-2021
Benjamin André,fr FRA,MF,Lille,29,1990,35,35,2885,32.1,0,1,1,0,0,0,10,0,1.6,1.6,1.1,2.7,28,200,64,Ligue 1,2020-2021
Joachim Andersen,dk DEN,DF,Lyon,24,1996,3,2,192,2.1,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,4,12,0,Ligue 1,2020-2021
Thierry Ambrose,gp GLP,FW,Metz,23,1997,23,5,753,8.4,0,1,1,0,0,0,4,0,1.0,1.0,1.4,2.4,26,30,77,Ligue 1,2020-2021
Cheikh Tidiane Sabaly,sn SEN,FW,Metz,21,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,Ligue 1,2020-2021
Kenny Tete,nl NED,DF,Lyon,24,1995,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,Ligue 1,2020-2021
Warren Tchimbembé,cg CGO,"MF,FW",Metz,22,1998,15,4,495,5.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,4,24,12,Ligue 1,2020-2021
Heriberto Tavares,pt POR,"FW,MF",Brest,23,1997,4,0,43,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0,0,2,Ligue 1,2020-2021
Waniss Taibi,fr FRA,MF,Angers,18,2002,2,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,Ligue 1,2020-2021
Eddy Sylvestre,fr FRA,"FW,MF",Nice,20,1999,4,1,97,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,5,Ligue 1,2020-2021
Erwan Belhadji,fr FRA,MF,Dijon,19,2001,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,1,1,Ligue 1,2020-2021
Cristian Battocchio,it ITA,MF,Brest,28,1992,15,2,355,3.9,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.8,5,20,6,Ligue 1,2020-2021
Melvin Bard,fr FRA,DF,Lyon,19,2000,14,4,432,4.8,0,0,0,0,0,0,0,1,0.1,0.1,0.4,0.5,17,30,48,Ligue 1,2020-2021
Danilo Barbosa,br BRA,DF,Nice,24,1996,4,3,250,2.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,11,0,Ligue 1,2020-2021
Robson Bambu,br BRA,DF,Nice,22,1997,15,12,1046,11.6,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,10,21,5,Ligue 1,2020-2021
Abdoulaye Bamba,ci CIV,DF,Angers,30,1990,16,16,1347,15.0,0,0,0,0,0,0,2,0,0.1,0.1,1.4,1.4,19,53,60,Ligue 1,2020-2021
Malo Gusto,fr FRA,"DF,MF",Lyon,17,2003,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Ligue 1,2020-2021
Kelyan Guessoum,fr FRA,DF,Nîmes,21,1999,15,11,1128,12.5,0,0,0,0,0,0,2,0,0.5,0.5,0.2,0.6,4,24,1,Ligue 1,2020-2021
Evann Guessand,ci CIV,FW,Nice,19,2001,3,0,29,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,2,Ligue 1,2020-2021
Etienne Green,eng ENG,GK,Saint-Étienne,20,2000,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Ligue 1,2020-2021
