Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,season,game_id
29.0,Sun,2022-03-13,12:30,Fiorentina,Bologna,1.8,1.1,1–0,2021-2022,307
29.0,Sun,2022-03-13,15:00,Hellas Verona,Napoli,0.6,1.4,1–2,2021-2022,308
29.0,Sun,2022-03-13,18:00,Udinese,Roma,0.6,1.2,1–1,2021-2022,309
29.0,Sun,2022-03-13,18:00,Atalanta,Genoa,1.1,1.0,0–0,2021-2022,310
29.0,Sun,2022-03-13,20:45,Torino,Inter,1.6,2.5,1–1,2021-2022,311
29.0,Mon,2022-03-14,20:45,Lazio,Venezia,1.4,0.5,1–0,2021-2022,312
30.0,Fri,2022-03-18,18:45,Sassuolo,Spezia,1.9,0.3,4–1,2021-2022,314
30.0,Fri,2022-03-18,21:00,Genoa,Torino,0.4,0.9,1–0,2021-2022,315
30.0,Sat,2022-03-19,15:00,Napoli,Udinese,1.0,0.6,2–1,2021-2022,316
30.0,Sat,2022-03-19,18:00,Inter,Fiorentina,1.0,1.3,1–1,2021-2022,317
30.0,Sat,2022-03-19,20:45,Cagliari,Milan,1.4,2.0,0–1,2021-2022,318
30.0,Sun,2022-03-20,12:30,Venezia,Sampdoria,1.3,1.4,0–2,2021-2022,319
30.0,Sun,2022-03-20,15:00,Empoli,Hellas Verona,0.8,1.3,1–1,2021-2022,320
30.0,Sun,2022-03-20,15:00,Juventus,Salernitana,1.7,0.6,2–0,2021-2022,321
30.0,Sun,2022-03-20,18:00,Roma,Lazio,2.7,0.5,3–0,2021-2022,322
30.0,Sun,2022-03-20,20:45,Bologna,Atalanta,1.5,1.4,0–1,2021-2022,323
31.0,Sat,2022-04-02,15:00,Spezia,Venezia,1.1,0.7,1–0,2021-2022,325
31.0,Sat,2022-04-02,18:00,Lazio,Sassuolo,2.1,1.9,2–1,2021-2022,326
31.0,Sat,2022-04-02,20:45,Salernitana,Torino,1.1,1.6,0–1,2021-2022,327
31.0,Sun,2022-04-03,12:30,Fiorentina,Empoli,1.7,0.1,1–0,2021-2022,328
31.0,Sun,2022-04-03,15:00,Udinese,Cagliari,4.5,0.4,5–1,2021-2022,329
31.0,Sun,2022-04-03,15:00,Atalanta,Napoli,1.4,1.5,1–3,2021-2022,330
31.0,Sun,2022-04-03,18:00,Sampdoria,Roma,0.5,1.0,0–1,2021-2022,331
31.0,Sun,2022-04-03,20:45,Juventus,Inter,1.8,1.0,0–1,2021-2022,332
31.0,Mon,2022-04-04,18:30,Hellas Verona,Genoa,0.8,0.4,1–0,2021-2022,333
31.0,Mon,2022-04-04,20:45,Milan,Bologna,2.0,0.8,0–0,2021-2022,334
32.0,Sat,2022-04-09,15:00,Empoli,Spezia,1.1,0.8,0–0,2021-2022,336
32.0,Sat,2022-04-09,18:00,Inter,Hellas Verona,2.4,0.9,2–0,2021-2022,337
32.0,Sat,2022-04-09,20:45,Cagliari,Juventus,0.2,1.1,1–2,2021-2022,338
32.0,Sun,2022-04-10,12:30,Genoa,Lazio,0.7,1.5,1–4,2021-2022,339
32.0,Sun,2022-04-10,15:00,Venezia,Udinese,1.2,2.1,1–2,2021-2022,340
32.0,Sun,2022-04-10,15:00,Sassuolo,Atalanta,1.3,1.6,2–1,2021-2022,341
32.0,Sun,2022-04-10,15:00,Napoli,Fiorentina,0.9,0.8,2–3,2021-2022,342
32.0,Sun,2022-04-10,18:00,Roma,Salernitana,2.0,0.4,2–1,2021-2022,343
32.0,Sun,2022-04-10,20:45,Torino,Milan,0.7,0.6,0–0,2021-2022,344
32.0,Mon,2022-04-11,20:45,Bologna,Sampdoria,2.5,0.8,2–0,2021-2022,345
33.0,Fri,2022-04-15,19:00,Spezia,Inter,0.5,2.4,1–3,2021-2022,347
33.0,Fri,2022-04-15,21:00,Milan,Genoa,1.4,0.3,2–0,2021-2022,348
33.0,Sat,2022-04-16,12:30,Cagliari,Sassuolo,2.0,0.4,1–0,2021-2022,349
33.0,Sat,2022-04-16,14:30,Udinese,Empoli,1.1,2.2,4–1,2021-2022,350
33.0,Sat,2022-04-16,14:30,Sampdoria,Salernitana,0.6,0.4,1–2,2021-2022,351
33.0,Sat,2022-04-16,16:30,Fiorentina,Venezia,3.0,0.1,1–0,2021-2022,352
33.0,Sat,2022-04-16,18:30,Juventus,Bologna,2.4,1.1,1–1,2021-2022,353
33.0,Sat,2022-04-16,20:45,Lazio,Torino,0.6,1.1,1–1,2021-2022,354
33.0,Mon,2022-04-18,19:00,Napoli,Roma,1.2,0.9,1–1,2021-2022,355
33.0,Mon,2022-04-18,21:00,Atalanta,Hellas Verona,1.4,3.4,1–2,2021-2022,356
19.0,Wed,2022-04-20,18:45,Udinese,Salernitana,0.4,1.2,0–1,2021-2022,358
34.0,Sat,2022-04-23,15:00,Venezia,Atalanta,0.9,3.7,1–3,2021-2022,360
34.0,Sat,2022-04-23,15:00,Torino,Spezia,2.4,1.0,2–1,2021-2022,361
34.0,Sat,2022-04-23,18:00,Inter,Roma,1.6,0.8,3–1,2021-2022,362
34.0,Sat,2022-04-23,20:45,Hellas Verona,Sampdoria,1.6,1.0,1–1,2021-2022,363
34.0,Sun,2022-04-24,12:30,Salernitana,Fiorentina,0.7,1.0,2–1,2021-2022,364
34.0,Sun,2022-04-24,15:00,Bologna,Udinese,1.2,1.7,2–2,2021-2022,365
34.0,Sun,2022-04-24,15:00,Empoli,Napoli,1.9,1.2,3–2,2021-2022,366
34.0,Sun,2022-04-24,18:00,Genoa,Cagliari,0.8,0.8,1–0,2021-2022,367
34.0,Sun,2022-04-24,20:45,Lazio,Milan,0.5,2.1,1–2,2021-2022,368
34.0,Mon,2022-04-25,20:45,Sassuolo,Juventus,1.4,0.7,1–2,2021-2022,369
20.0,Wed,2022-04-27,18:00,Fiorentina,Udinese,2.7,2.8,0–4,2021-2022,371
20.0,Wed,2022-04-27,20:15,Atalanta,Torino,2.5,2.2,4–4,2021-2022,372
20.0,Wed,2022-04-27,20:15,Bologna,Inter,1.2,2.1,2–1,2021-2022,373
35.0,Sat,2022-04-30,15:00,Cagliari,Hellas Verona,0.8,1.1,1–2,2021-2022,375
35.0,Sat,2022-04-30,15:00,Napoli,Sassuolo,2.2,1.0,6–1,2021-2022,376
35.0,Sat,2022-04-30,18:00,Sampdoria,Genoa,1.4,1.4,1–0,2021-2022,377
35.0,Sat,2022-04-30,20:45,Spezia,Lazio,1.3,2.9,3–4,2021-2022,378
35.0,Sun,2022-05-01,12:30,Juventus,Venezia,1.6,0.6,2–1,2021-2022,379
35.0,Sun,2022-05-01,15:00,Milan,Fiorentina,1.2,0.7,1–0,2021-2022,380
35.0,Sun,2022-05-01,15:00,Empoli,Torino,0.8,2.5,1–3,2021-2022,381
35.0,Sun,2022-05-01,18:00,Udinese,Inter,0.9,1.9,1–2,2021-2022,382
35.0,Sun,2022-05-01,20:45,Roma,Bologna,0.8,1.3,0–0,2021-2022,383
35.0,Mon,2022-05-02,20:45,Atalanta,Salernitana,1.9,1.2,1–1,2021-2022,384
20.0,Thu,2022-05-05,18:00,Salernitana,Venezia,2.1,1.1,2–1,2021-2022,386
36.0,Fri,2022-05-06,18:45,Inter,Empoli,3.5,0.8,4–2,2021-2022,388
36.0,Fri,2022-05-06,21:00,Genoa,Juventus,3.2,1.5,2–1,2021-2022,389
36.0,Sat,2022-05-07,15:00,Torino,Napoli,0.7,1.3,0–1,2021-2022,390
36.0,Sat,2022-05-07,18:00,Sassuolo,Udinese,2.0,2.3,1–1,2021-2022,391
36.0,Sat,2022-05-07,20:45,Lazio,Sampdoria,1.6,1.0,2–0,2021-2022,392
36.0,Sun,2022-05-08,12:30,Spezia,Atalanta,0.9,1.8,1–3,2021-2022,393
36.0,Sun,2022-05-08,15:00,Venezia,Bologna,2.8,2.6,4–3,2021-2022,394
36.0,Sun,2022-05-08,18:00,Salernitana,Cagliari,1.3,0.5,1–1,2021-2022,395
36.0,Sun,2022-05-08,20:45,Hellas Verona,Milan,1.0,3.2,1–3,2021-2022,396
36.0,Mon,2022-05-09,20:45,Fiorentina,Roma,1.5,0.5,2–0,2021-2022,397
37.0,Sat,2022-05-14,15:00,Empoli,Salernitana,1.5,3.4,1–1,2021-2022,399
37.0,Sat,2022-05-14,18:00,Hellas Verona,Torino,0.8,0.8,0–1,2021-2022,400
37.0,Sat,2022-05-14,18:00,Udinese,Spezia,1.3,2.4,2–3,2021-2022,401
37.0,Sat,2022-05-14,20:45,Roma,Venezia,2.7,0.3,1–1,2021-2022,402
37.0,Sun,2022-05-15,12:30,Bologna,Sassuolo,1.5,1.6,1–3,2021-2022,403
37.0,Sun,2022-05-15,15:00,Napoli,Genoa,2.4,1.1,3–0,2021-2022,404
37.0,Sun,2022-05-15,18:00,Milan,Atalanta,1.3,0.6,2–0,2021-2022,405
37.0,Sun,2022-05-15,20:45,Cagliari,Inter,0.6,2.8,1–3,2021-2022,406
37.0,Mon,2022-05-16,18:30,Sampdoria,Fiorentina,1.5,1.5,4–1,2021-2022,407
37.0,Mon,2022-05-16,20:45,Juventus,Lazio,0.7,1.1,2–2,2021-2022,408
38.0,Fri,2022-05-20,20:45,Torino,Roma,0.6,2.7,0–3,2021-2022,410
38.0,Sat,2022-05-21,17:15,Genoa,Bologna,1.1,0.8,0–1,2021-2022,411
38.0,Sat,2022-05-21,20:45,Atalanta,Empoli,2.9,0.2,0–1,2021-2022,412
38.0,Sat,2022-05-21,20:45,Lazio,Hellas Verona,3.2,2.1,3–3,2021-2022,413
38.0,Sat,2022-05-21,20:45,Fiorentina,Juventus,1.6,0.1,2–0,2021-2022,414
38.0,Sun,2022-05-22,12:30,Spezia,Napoli,2.0,1.5,0–3,2021-2022,415
38.0,Sun,2022-05-22,18:00,Inter,Sampdoria,3.4,1.0,3–0,2021-2022,416
38.0,Sun,2022-05-22,18:00,Sassuolo,Milan,0.5,2.8,0–3,2021-2022,417
38.0,Sun,2022-05-22,21:00,Salernitana,Udinese,1.6,2.5,0–4,2021-2022,418
38.0,Sun,2022-05-22,21:00,Venezia,Cagliari,1.0,1.9,0–0,2021-2022,419
