Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Ciro Immobile,it ITA,FW,Lazio,31,1990,31,31,2711,30.1,27,2,29,20,7,9,4,0,21.5,14.3,2.8,17.2,52,54,204,Serie A,2021-2022
Lautaro Martínez,ar ARG,FW,Inter,23,1997,35,28,2282,25.4,21,3,24,18,3,6,6,0,20.9,16.7,3.2,19.9,34,48,149,Serie A,2021-2022
Tammy Abraham,eng ENG,FW,Roma,23,1997,37,36,3084,34.3,17,4,21,14,3,3,9,0,20.7,18.4,4.8,23.2,41,70,199,Serie A,2021-2022
Dušan Vlahović,rs SRB,FW,Fiorentina,21,2000,21,21,1857,20.6,17,2,19,12,5,6,2,0,12.9,8.2,1.8,9.9,18,40,138,Serie A,2021-2022
Giovanni Simeone,ar ARG,FW,Hellas Verona,26,1995,35,32,2653,29.5,17,5,22,17,0,1,8,0,10.3,9.5,3.2,12.7,40,40,259,Serie A,2021-2022
Gianluca Scamacca,it ITA,FW,Sassuolo,22,1999,36,25,2146,23.8,16,0,16,15,1,1,7,0,11.0,10.2,1.9,12.2,21,36,149,Serie A,2021-2022
Domenico Berardi,it ITA,FW,Sassuolo,26,1994,33,33,2819,31.3,15,14,29,9,6,6,9,0,11.3,6.5,8.7,15.3,77,183,265,Serie A,2021-2022
Marko Arnautović,at AUT,FW,Bologna,32,1989,33,32,2694,29.9,14,1,15,12,2,3,6,0,14.7,12.5,3.8,16.3,34,68,221,Serie A,2021-2022
Victor Osimhen,ng NGA,FW,Napoli,22,1998,27,23,1983,22.0,14,2,16,14,0,0,5,1,10.5,10.5,1.8,12.4,49,18,178,Serie A,2021-2022
Andrea Pinamonti,it ITA,FW,Empoli,22,1999,36,32,2869,31.9,13,2,15,9,4,4,4,0,12.7,9.5,2.9,12.4,36,51,233,Serie A,2021-2022
Edin Džeko,ba BIH,FW,Inter,35,1986,36,27,2469,27.4,13,6,19,13,0,0,2,0,14.8,14.8,3.9,18.7,47,107,207,Serie A,2021-2022
Mario Pašalić,hr CRO,"MF,FW",Atalanta,26,1995,37,24,2002,22.2,13,6,19,13,0,0,3,0,8.7,8.7,5.7,14.4,38,105,142,Serie A,2021-2022
João Pedro,it ITA,FW,Cagliari,29,1992,37,37,3323,36.9,13,4,17,10,3,4,9,0,12.3,9.3,3.1,12.4,38,66,198,Serie A,2021-2022
Gerard Deulofeu,es ESP,"FW,MF",Udinese,27,1994,34,31,2616,29.1,13,5,18,12,1,1,9,0,6.9,6.1,7.2,13.3,154,154,259,Serie A,2021-2022
Gianluca Caprari,it ITA,"MF,FW",Hellas Verona,28,1993,35,33,2739,30.4,12,7,19,10,2,2,4,0,7.1,5.5,6.2,11.7,117,164,270,Serie A,2021-2022
Sergej Milinković-Savić,rs SRB,MF,Lazio,26,1995,37,36,3100,34.4,11,10,21,11,0,0,6,1,7.3,7.3,6.1,13.5,67,215,191,Serie A,2021-2022
Rafael Leão,pt POR,FW,Milan,22,1999,34,31,2605,28.9,11,10,21,11,0,0,4,0,8.8,8.8,6.8,15.5,161,101,218,Serie A,2021-2022
Olivier Giroud,fr FRA,FW,Milan,34,1986,29,22,1892,21.0,11,3,14,9,2,2,4,0,9.8,8.3,2.3,10.6,8,23,102,Serie A,2021-2022
Lorenzo Insigne,it ITA,FW,Napoli,30,1991,32,28,2290,25.4,11,8,19,2,9,13,2,0,15.3,4.9,5.6,10.6,104,150,208,Serie A,2021-2022
Francesco Caputo,it ITA,FW,Sampdoria,33,1987,36,31,2790,31.0,11,3,14,11,0,1,0,0,10.3,9.3,3.2,12.5,30,32,196,Serie A,2021-2022
Dries Mertens,be BEL,"FW,MF",Napoli,34,1987,30,16,1384,15.4,11,1,12,10,1,1,2,0,4.3,3.6,3.1,6.7,30,69,101,Serie A,2021-2022
Antonín Barák,cz CZE,"MF,FW",Hellas Verona,26,1994,29,27,2340,26.0,11,4,15,7,4,4,4,0,8.9,5.7,2.7,8.4,68,147,124,Serie A,2021-2022
Beto,gw GNB,FW,Udinese,23,1998,28,24,2173,24.1,11,0,11,11,0,0,1,0,12.7,12.7,1.8,14.5,31,26,119,Serie A,2021-2022
Paulo Dybala,ar ARG,"FW,MF",Juventus,27,1993,29,26,2061,22.9,10,5,15,9,1,2,3,0,7.6,6.0,4.5,10.5,50,103,155,Serie A,2021-2022
Duván Zapata,co COL,FW,Atalanta,30,1991,24,20,1722,19.1,10,4,14,7,3,3,3,0,13.5,11.2,4.4,15.6,66,47,213,Serie A,2021-2022
Federico Bonazzoli,it ITA,"FW,MF",Salernitana,24,1997,32,19,1866,20.7,10,0,10,8,2,2,6,0,7.5,5.9,1.1,7.0,25,46,85,Serie A,2021-2022
Giacomo Raspadori,it ITA,"MF,FW",Sassuolo,21,2000,36,32,2740,30.4,10,4,14,10,0,0,9,1,7.2,7.2,3.7,10.9,49,86,178,Serie A,2021-2022
Pedro,es ESP,FW,Lazio,34,1987,32,25,2033,22.6,9,4,13,9,0,0,5,0,4.7,4.7,3.3,8.0,84,102,147,Serie A,2021-2022
Lorenzo Pellegrini,it ITA,MF,Roma,25,1996,28,27,2289,25.4,9,3,12,7,2,3,8,1,8.9,6.4,7.0,13.4,76,136,181,Serie A,2021-2022
Mattia Destro,it ITA,FW,Genoa,30,1991,27,21,1744,19.4,9,1,10,9,0,0,4,0,7.7,7.7,1.1,8.7,13,26,75,Serie A,2021-2022
Thomas Henry,fr FRA,FW,Venezia,26,1994,33,23,2115,23.5,9,2,11,9,0,0,6,1,6.8,6.8,3.8,10.6,20,31,99,Serie A,2021-2022
Luis Muriel,co COL,"FW,MF",Atalanta,30,1991,27,17,1539,17.1,9,8,17,7,2,2,1,0,7.1,5.6,6.0,11.6,57,86,214,Serie A,2021-2022
Álvaro Morata,es ESP,FW,Juventus,28,1992,35,26,2302,25.6,9,4,13,8,1,1,5,0,8.8,8.1,6.6,14.6,65,54,154,Serie A,2021-2022
Zlatan Ibrahimović,se SWE,FW,Milan,39,1981,23,11,1016,11.3,8,2,10,8,0,1,2,0,7.2,6.4,2.1,8.5,13,50,99,Serie A,2021-2022
Ivan Perišić,hr CRO,DF,Inter,32,1989,35,35,2821,31.3,8,6,14,7,1,1,4,0,4.3,3.5,7.7,11.2,135,126,242,Serie A,2021-2022
Daniele Verde,it ITA,"FW,MF",Spezia,25,1996,33,21,1957,21.7,8,6,14,7,1,2,2,0,5.4,3.9,4.9,8.8,51,71,98,Serie A,2021-2022
Andrea Belotti,it ITA,FW,Torino,27,1993,22,16,1371,15.2,8,1,9,5,3,3,1,0,7.9,5.6,0.7,6.2,25,24,117,Serie A,2021-2022
David Okereke,ng NGA,"FW,MF",Venezia,23,1997,32,24,2053,22.8,7,0,7,7,0,0,5,1,5.0,5.0,1.0,6.0,60,43,137,Serie A,2021-2022
Fabián Ruiz Peña,es ESP,MF,Napoli,25,1996,32,29,2384,26.5,7,4,11,7,0,0,2,0,1.6,1.6,2.9,4.5,58,220,80,Serie A,2021-2022
Nahuel Molina,ar ARG,DF,Udinese,23,1998,35,31,2638,29.3,7,2,9,7,0,0,7,1,3.8,3.8,3.7,7.5,61,100,164,Serie A,2021-2022
Hakan Çalhanoğlu,tr TUR,MF,Inter,27,1994,34,33,2480,27.6,7,12,19,4,3,3,11,0,5.9,3.5,8.7,12.2,75,184,126,Serie A,2021-2022
Dušan Vlahović,rs SRB,FW,Juventus,21,2000,15,12,1076,12.0,7,1,8,7,0,0,2,0,5.2,5.2,1.1,6.3,15,16,113,Serie A,2021-2022
Mattia Aramu,it ITA,"MF,FW",Venezia,26,1995,32,25,2100,23.3,7,5,12,4,3,4,6,0,6.8,3.6,4.5,8.1,39,79,117,Serie A,2021-2022
Josip Brekalo,hr CRO,MF,Torino,23,1998,32,26,2286,25.4,7,2,9,7,0,0,1,0,4.3,4.3,5.5,9.9,78,105,186,Serie A,2021-2022
Antonio Candreva,it ITA,"MF,FW",Sampdoria,34,1987,36,36,3119,34.7,7,10,17,6,1,2,6,1,5.8,4.2,7.2,11.4,105,201,223,Serie A,2021-2022
Nicolás González,ar ARG,FW,Fiorentina,23,1998,33,26,2357,26.2,7,6,13,4,3,3,4,1,10.1,7.7,4.2,12.0,97,91,210,Serie A,2021-2022
Hamed Junior Traorè,ci CIV,"FW,MF",Sassuolo,21,2000,31,21,1775,19.7,7,2,9,7,0,0,3,0,5.7,5.7,3.5,9.3,90,110,134,Serie A,2021-2022
Musa Barrow,gm GAM,"FW,MF",Bologna,22,1998,34,25,2134,23.7,6,6,12,6,0,0,0,0,5.9,5.9,4.4,10.3,61,82,158,Serie A,2021-2022
Nedim Bajrami,al ALB,"MF,FW",Empoli,22,1999,35,23,2054,22.8,6,5,11,3,3,3,3,0,6.4,4.0,4.7,8.8,72,117,177,Serie A,2021-2022
Franck Kessié,ci CIV,MF,Milan,24,1996,31,25,2308,25.6,6,0,6,4,2,3,2,0,4.4,2.0,1.7,3.7,36,130,61,Serie A,2021-2022
Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,28,1993,30,19,1592,17.7,6,5,11,6,0,0,10,0,3.3,3.3,5.9,9.2,59,111,141,Serie A,2021-2022
Riccardo Orsolini,it ITA,"FW,MF",Bologna,24,1997,29,21,1785,19.8,6,3,9,4,2,2,2,0,6.4,4.8,2.1,6.9,38,60,125,Serie A,2021-2022
Antonio Sanabria,py PAR,FW,Torino,25,1996,29,22,1803,20.0,6,1,7,6,0,0,3,0,8.3,8.3,1.8,10.1,11,24,123,Serie A,2021-2022
Domenico Criscito,it ITA,DF,Genoa,34,1986,20,18,1618,18.0,6,1,7,0,6,7,4,0,5.8,0.3,1.1,1.4,33,70,32,Serie A,2021-2022
Joaquín Correa,ar ARG,FW,Inter,26,1994,26,12,1025,11.4,6,1,7,6,0,0,2,0,4.6,4.6,2.2,6.8,41,38,93,Serie A,2021-2022
Piotr Zieliński,pl POL,MF,Napoli,27,1994,35,26,2086,23.2,6,5,11,6,0,0,1,0,3.4,3.4,3.9,7.2,50,128,95,Serie A,2021-2022
Emmanuel Gyasi,gh GHA,"FW,MF",Spezia,27,1994,36,35,3035,33.7,6,0,6,6,0,0,10,0,5.6,5.6,1.4,7.0,44,42,145,Serie A,2021-2022
Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,29,1991,18,15,1140,12.7,6,2,8,6,0,0,3,0,3.9,3.9,2.0,5.9,13,29,57,Serie A,2021-2022
Felipe Anderson,br BRA,FW,Lazio,28,1993,38,33,2888,32.1,6,8,14,6,0,0,2,0,6.2,6.2,6.5,12.7,142,123,264,Serie A,2021-2022
Szymon Żurkowski,pl POL,MF,Empoli,23,1997,35,29,2307,25.6,6,2,8,6,0,0,5,0,3.7,3.7,1.6,5.3,70,101,107,Serie A,2021-2022
Theo Hernández,fr FRA,DF,Milan,23,1997,32,30,2711,30.1,5,5,10,4,1,2,7,2,3.7,2.8,5.8,8.6,120,116,140,Serie A,2021-2022
Aaron Hickey,sct SCO,DF,Bologna,19,2002,36,34,2820,31.3,5,1,6,5,0,0,7,0,0.9,0.9,1.8,2.6,57,52,156,Serie A,2021-2022
Luis Alberto,es ESP,MF,Lazio,28,1992,34,27,2353,26.1,5,9,14,5,0,0,5,0,3.3,3.3,7.8,11.1,84,223,89,Serie A,2021-2022
Denzel Dumfries,nl NED,DF,Inter,25,1996,33,21,2028,22.5,5,4,9,5,0,0,3,0,5.2,5.2,4.4,9.6,55,58,204,Serie A,2021-2022
Saša Lukić,rs SRB,MF,Torino,24,1996,35,34,2982,33.1,5,4,9,2,3,3,10,0,4.7,2.3,4.0,6.3,68,148,57,Serie A,2021-2022
Hirving Lozano,mx MEX,FW,Napoli,26,1995,30,20,1613,17.9,5,5,10,5,0,0,3,0,5.9,5.7,2.2,7.9,82,53,179,Serie A,2021-2022
Moise Kean,it ITA,FW,Juventus,21,2000,32,12,1098,12.2,5,2,7,5,0,0,5,0,4.9,4.9,0.2,5.1,20,10,77,Serie A,2021-2022
Federico Di Francesco,it ITA,"FW,MF",Empoli,27,1994,26,17,1367,15.2,5,0,5,5,0,0,2,0,2.3,2.3,1.0,3.3,27,45,126,Serie A,2021-2022
Junior Messias,br BRA,"FW,MF",Milan,30,1991,26,14,1428,15.9,5,2,7,5,0,0,2,0,3.5,3.5,1.8,5.3,63,45,124,Serie A,2021-2022
Rey Manaj,al ALB,FW,Spezia,24,1997,30,19,1768,19.6,5,0,5,3,2,3,9,0,7.5,5.1,1.2,6.3,32,29,93,Serie A,2021-2022
Leonardo Bonucci,it ITA,DF,Juventus,34,1987,24,22,2005,22.3,5,0,5,2,3,3,1,0,4.7,2.3,0.7,3.1,2,66,0,Serie A,2021-2022
Simone Verdi,it ITA,"FW,MF",Salernitana,29,1992,15,11,829,9.2,5,0,5,4,1,1,3,0,3.4,2.6,1.3,4.0,35,37,38,Serie A,2021-2022
Sandro Tonali,it ITA,MF,Milan,21,2000,36,31,2600,28.9,5,2,7,5,0,0,9,0,4.1,4.1,4.0,8.1,51,141,46,Serie A,2021-2022
Destiny Udogie,it ITA,DF,Udinese,18,2002,35,29,2477,27.5,5,3,8,5,0,0,4,0,4.4,4.4,2.3,6.7,56,89,113,Serie A,2021-2022
Lucas Torreira,uy URU,MF,Fiorentina,25,1996,31,26,2195,24.4,5,1,6,5,0,0,10,1,5.3,5.0,2.1,7.1,10,125,30,Serie A,2021-2022
Milan Đurić,ba BIH,FW,Salernitana,31,1990,33,23,2165,24.1,5,4,9,4,1,1,6,0,5.3,4.5,3.3,7.7,7,35,100,Serie A,2021-2022
Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,32,1989,31,29,2495,27.7,5,6,11,5,0,0,4,1,3.9,3.9,5.1,9.0,81,149,139,Serie A,2021-2022
Leonardo Pavoletti,it ITA,FW,Cagliari,32,1988,33,14,1518,16.9,5,1,6,5,0,0,9,0,6.6,6.6,1.1,7.8,2,25,82,Serie A,2021-2022
Alexis Sánchez,cl CHI,FW,Inter,32,1988,27,7,881,9.8,5,2,7,5,0,0,0,0,4.3,4.3,2.0,6.3,22,76,77,Serie A,2021-2022
Alessandro Deiola,it ITA,MF,Cagliari,25,1995,33,28,2129,23.7,4,1,5,4,0,0,5,0,2.5,2.5,1.4,3.9,12,70,51,Serie A,2021-2022
Davide Frattesi,it ITA,MF,Sassuolo,21,1999,36,35,2854,31.7,4,3,7,4,0,0,6,0,5.9,5.9,3.6,9.6,79,113,104,Serie A,2021-2022
Nikola Kalinić,hr CRO,FW,Hellas Verona,33,1988,14,4,406,4.5,4,1,5,4,0,0,5,1,3.2,3.2,0.9,4.1,3,6,49,Serie A,2021-2022
Juan Cuadrado,co COL,"DF,MF",Juventus,33,1988,33,28,2487,27.6,4,3,7,4,0,0,9,0,1.7,1.7,5.1,6.7,93,169,175,Serie A,2021-2022
Teun Koopmeiners,nl NED,MF,Atalanta,23,1998,30,23,2126,23.6,4,1,5,4,0,0,4,0,1.7,1.7,5.3,6.9,38,162,81,Serie A,2021-2022
Gastón Pereiro,uy URU,"FW,MF",Cagliari,26,1995,29,9,975,10.8,4,2,6,4,0,0,1,0,1.3,1.3,1.9,3.3,32,42,46,Serie A,2021-2022
Giacomo Bonaventura,it ITA,MF,Fiorentina,31,1989,31,28,2266,25.2,4,4,8,4,0,0,8,1,4.7,4.7,2.3,7.1,76,131,94,Serie A,2021-2022
Adrien Tameze,cm CMR,"MF,DF",Hellas Verona,27,1994,38,26,2574,28.6,4,2,6,4,0,0,4,0,1.2,1.2,1.9,3.1,55,134,96,Serie A,2021-2022
Davide Faraoni,it ITA,DF,Hellas Verona,29,1991,32,30,2572,28.6,4,5,9,4,0,0,8,1,3.0,3.0,2.9,5.9,31,123,125,Serie A,2021-2022
Fabio Quagliarella,it ITA,FW,Sampdoria,38,1983,33,19,1664,18.5,4,2,6,3,1,1,2,0,4.3,3.5,1.6,5.1,17,39,140,Serie A,2021-2022
Amir Rrahmani,xk KVX,DF,Napoli,27,1994,33,33,2927,32.5,4,0,4,4,0,0,5,0,4.0,4.0,0.1,4.1,12,81,3,Serie A,2021-2022
Tommaso Pobega,it ITA,MF,Torino,22,1999,33,24,2240,24.9,4,2,6,4,0,0,11,0,3.2,3.2,2.0,5.2,33,128,62,Serie A,2021-2022
Ignacio Pussetto,ar ARG,"FW,MF",Udinese,25,1995,28,11,1204,13.4,4,4,8,3,1,1,4,0,3.8,3.0,2.0,5.0,28,29,68,Serie A,2021-2022
Mattia Zaccagni,it ITA,FW,Lazio,26,1995,29,21,1876,20.8,4,5,9,4,0,0,6,0,3.2,3.2,2.9,6.1,85,55,211,Serie A,2021-2022
Francesco Acerbi,it ITA,DF,Lazio,33,1988,30,29,2536,28.2,4,0,4,4,0,0,2,1,2.4,2.4,0.5,2.9,31,119,10,Serie A,2021-2022
Jordan Veretout,fr FRA,MF,Roma,28,1993,36,26,2319,25.8,4,8,12,3,1,2,6,0,4.6,3.1,5.4,8.5,49,164,70,Serie A,2021-2022
Cristiano Biraghi,it ITA,DF,Fiorentina,28,1992,37,37,3153,35.0,4,1,5,3,1,2,5,1,3.1,1.5,6.1,7.7,61,171,177,Serie A,2021-2022
Eldor Shomurodov,uz UZB,"FW,MF",Roma,26,1995,28,5,784,8.7,3,4,7,3,0,0,2,0,4.3,4.3,3.3,7.5,28,17,85,Serie A,2021-2022
Riccardo Sottil,it ITA,FW,Fiorentina,22,1999,24,14,1239,13.8,3,2,5,3,0,0,4,1,2.5,2.5,2.5,5.0,81,39,126,Serie A,2021-2022
Kevin Agudelo,co COL,"MF,FW",Spezia,22,1998,23,12,1237,13.7,3,1,4,3,0,0,2,1,2.6,2.6,0.9,3.5,41,46,56,Serie A,2021-2022
Morten Thorsby,no NOR,MF,Sampdoria,25,1996,35,35,2943,32.7,3,1,4,3,0,0,10,0,3.2,3.2,1.1,4.3,18,88,51,Serie A,2021-2022
Simone Bastoni,it ITA,"MF,DF",Spezia,24,1996,31,26,2288,25.4,3,3,6,3,0,0,5,1,1.5,1.5,4.4,5.9,50,117,89,Serie A,2021-2022
Mattias Svanberg,se SWE,MF,Bologna,22,1999,36,31,2564,28.5,3,3,6,3,0,0,7,0,2.1,2.1,2.8,4.9,39,103,57,Serie A,2021-2022
Keita Baldé,sn SEN,FW,Cagliari,26,1995,26,14,1229,13.7,3,1,4,3,0,0,2,0,3.5,3.5,0.6,4.1,14,22,73,Serie A,2021-2022
Chris Smalling,eng ENG,DF,Roma,31,1989,27,23,2091,23.2,3,0,3,3,0,0,0,0,2.4,2.4,0.4,2.8,4,39,5,Serie A,2021-2022
Milan Škriniar,sk SVK,DF,Inter,26,1995,35,35,3150,35.0,3,0,3,3,0,0,3,0,3.2,3.2,0.5,3.7,34,100,31,Serie A,2021-2022
Wilfried Singo,ci CIV,DF,Torino,20,2000,35,32,2607,29.0,3,4,7,3,0,0,5,1,2.6,2.6,2.5,5.2,69,89,157,Serie A,2021-2022
Riccardo Saponara,it ITA,FW,Fiorentina,29,1991,29,13,1284,14.3,3,3,6,3,0,0,1,0,2.2,2.2,3.2,5.4,84,93,123,Serie A,2021-2022
Stephan El Shaarawy,it ITA,"FW,DF",Roma,28,1992,27,8,1055,11.7,3,0,3,3,0,0,1,0,2.7,2.7,3.0,5.7,58,78,105,Serie A,2021-2022
Gleison Bremer,br BRA,DF,Torino,24,1997,33,33,2890,32.1,3,1,4,3,0,0,7,0,4.4,4.4,0.4,4.8,18,64,6,Serie A,2021-2022
Abdelhamid Sabiri,ma MAR,"MF,FW",Sampdoria,24,1996,14,9,893,9.9,3,2,5,3,0,0,3,0,1.4,1.4,1.6,3.0,13,35,36,Serie A,2021-2022
Andrea Petagna,it ITA,FW,Napoli,26,1995,24,4,586,6.5,3,1,4,3,0,0,1,0,1.6,1.6,1.7,3.3,15,11,38,Serie A,2021-2022
Matteo Politano,it ITA,FW,Napoli,27,1993,33,20,1650,18.3,3,4,7,3,0,0,3,0,2.6,2.6,3.1,5.6,76,64,191,Serie A,2021-2022
Marko Pjaca,hr CRO,MF,Torino,26,1995,24,13,1149,12.8,3,0,3,3,0,0,0,0,2.0,2.0,1.2,3.2,39,46,102,Serie A,2021-2022
Krzysztof Piątek,pl POL,FW,Fiorentina,26,1995,14,9,733,8.1,3,0,3,3,0,1,0,0,3.6,2.8,0.9,3.7,7,14,33,Serie A,2021-2022
Roberto Pereyra,ar ARG,"MF,FW",Udinese,30,1991,24,22,1794,19.9,3,5,8,2,1,2,10,1,4.7,3.1,4.4,7.5,73,126,90,Serie A,2021-2022
Marten de Roon,nl NED,"MF,DF",Atalanta,30,1991,30,28,2548,28.3,3,0,3,3,0,0,7,1,2.0,2.0,0.3,2.3,19,176,30,Serie A,2021-2022
Kalidou Koulibaly,sn SEN,DF,Napoli,30,1991,27,27,2405,26.7,3,1,4,3,0,0,5,1,1.3,1.3,1.3,2.5,21,80,10,Serie A,2021-2022
Nicolò Barella,it ITA,MF,Inter,24,1997,36,36,2913,32.4,3,11,14,3,0,0,9,0,4.7,4.7,8.9,13.6,114,231,204,Serie A,2021-2022
Patrick Cutrone,it ITA,FW,Empoli,23,1998,28,15,1401,15.6,3,0,3,3,0,0,1,0,3.7,3.7,0.9,4.6,20,16,139,Serie A,2021-2022
Manuel Lazzari,it ITA,DF,Lazio,27,1993,31,16,1665,18.5,3,3,6,3,0,0,3,0,0.8,0.8,2.1,2.8,80,50,107,Serie A,2021-2022
Lorenzo De Silvestri,it ITA,DF,Bologna,33,1988,31,27,2294,25.5,3,2,5,3,0,0,7,0,1.8,1.8,2.4,4.2,47,121,75,Serie A,2021-2022
Elif Elmas,mk MKD,"FW,MF",Napoli,21,1999,37,12,1620,18.0,3,4,7,3,0,0,3,0,2.3,2.3,1.8,4.1,59,53,96,Serie A,2021-2022
Matthijs de Ligt,nl NED,DF,Juventus,21,1999,31,29,2674,29.7,3,1,4,3,0,0,4,1,1.6,1.6,1.0,2.6,18,68,6,Serie A,2021-2022
Roger Ibanez,br BRA,DF,Roma,22,1998,34,32,2889,32.1,3,0,3,3,0,0,9,0,2.0,2.0,0.5,2.5,33,116,15,Serie A,2021-2022
Manuel Locatelli,it ITA,MF,Juventus,23,1998,31,23,2160,24.0,3,3,6,3,0,0,6,0,2.2,2.2,1.3,3.5,15,147,32,Serie A,2021-2022
Weston McKennie,us USA,MF,Juventus,22,1998,21,15,1369,15.2,3,0,3,3,0,0,1,0,2.1,2.1,1.2,3.3,30,51,75,Serie A,2021-2022
Josip Iličić,si SVN,"MF,FW",Atalanta,33,1988,20,8,841,9.3,3,3,6,3,0,1,1,0,3.1,2.4,3.3,5.7,43,70,98,Serie A,2021-2022
Brahim Díaz,ma MAR,MF,Milan,21,1999,31,25,1855,20.6,3,3,6,3,0,0,4,0,4.1,4.1,2.3,6.4,59,88,104,Serie A,2021-2022
Domen Črnigoj,si SVN,MF,Venezia,25,1995,34,22,1881,20.9,3,1,4,3,0,0,3,0,2.2,2.2,0.8,3.0,34,69,66,Serie A,2021-2022
Leo Štulac,si SVN,MF,Empoli,26,1994,23,8,833,9.3,2,2,4,2,0,0,1,0,0.2,0.2,0.4,0.6,5,43,6,Serie A,2021-2022
Maya Yoshida,jp JPN,DF,Sampdoria,32,1988,26,19,1823,20.3,2,3,5,2,0,0,2,0,1.0,1.0,1.9,2.9,7,57,5,Serie A,2021-2022
Filippo Bandinelli,it ITA,MF,Empoli,26,1995,35,24,1955,21.7,2,3,5,2,0,0,10,0,2.2,2.2,3.4,5.6,57,104,101,Serie A,2021-2022
Filip Đuričić,rs SRB,"MF,FW",Sassuolo,29,1992,12,9,671,7.5,2,1,3,2,0,0,1,0,2.0,2.0,1.6,3.6,25,28,40,Serie A,2021-2022
Isaac Success,ng NGA,"FW,MF",Udinese,25,1996,22,11,911,10.1,2,6,8,2,0,0,1,1,2.1,2.1,3.3,5.4,16,22,84,Serie A,2021-2022
Arthur Theate,be BEL,DF,Bologna,21,2000,31,28,2424,26.9,2,1,3,2,0,0,6,0,1.5,1.5,0.6,2.1,37,107,17,Serie A,2021-2022
Rodrigo Becão,br BRA,DF,Udinese,25,1996,35,35,3130,34.8,2,1,3,2,0,0,10,0,1.0,1.0,0.6,1.6,23,74,34,Serie A,2021-2022
Mattia Zaccagni,it ITA,MF,Hellas Verona,26,1995,2,2,180,2.0,2,0,2,1,1,1,0,0,1.1,0.3,1.1,1.4,10,10,20,Serie A,2021-2022
Felix Afena-Gyan,gh GHA,"FW,MF",Roma,18,2003,17,6,668,7.4,2,0,2,2,0,0,5,1,1.7,1.7,0.6,2.2,19,7,77,Serie A,2021-2022
Arthur Cabral,br BRA,FW,Fiorentina,23,1998,14,8,749,8.3,2,2,4,2,0,0,1,0,4.2,4.2,0.4,4.6,8,10,27,Serie A,2021-2022
Dennis Praet,be BEL,MF,Torino,27,1994,23,17,1539,17.1,2,2,4,2,0,0,3,0,2.3,2.3,4.4,6.7,34,52,101,Serie A,2021-2022
Bryan Cristante,it ITA,MF,Roma,26,1995,34,29,2678,29.8,2,0,2,2,0,0,9,0,2.2,2.2,2.6,4.8,31,231,24,Serie A,2021-2022
Youssef Maleh,ma MAR,MF,Fiorentina,22,1998,28,11,1019,11.3,2,2,4,2,0,0,5,0,2.3,2.3,1.8,4.1,12,43,74,Serie A,2021-2022
Pablo Marí,es ESP,DF,Udinese,27,1993,15,15,1341,14.9,2,0,2,2,0,0,2,1,0.7,0.7,0.7,1.4,2,20,6,Serie A,2021-2022
Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,25,1995,19,7,772,8.6,2,5,7,2,0,0,0,0,1.4,1.4,2.7,4.1,31,34,65,Serie A,2021-2022
Sérgio Oliveira,pt POR,MF,Roma,29,1992,14,13,892,9.9,2,0,2,1,1,1,5,0,1.3,0.5,1.7,2.2,10,41,16,Serie A,2021-2022
Federico Chiesa,it ITA,"MF,FW",Juventus,23,1997,14,11,863,9.6,2,2,4,2,0,0,0,0,2.2,2.2,1.2,3.4,36,32,59,Serie A,2021-2022
Pietro Ceccaroni,it ITA,DF,Venezia,25,1995,35,35,3122,34.7,2,1,3,2,0,0,7,1,2.3,2.3,0.8,3.1,37,87,12,Serie A,2021-2022
M'Bala Nzola,ao ANG,FW,Spezia,24,1996,21,10,1068,11.9,2,1,3,2,0,0,2,0,2.4,2.4,1.4,3.8,16,13,63,Serie A,2021-2022
Davide Calabria,it ITA,DF,Milan,24,1996,26,24,2119,23.5,2,2,4,2,0,0,2,0,3.8,3.8,1.8,5.6,36,113,74,Serie A,2021-2022
Marcelo Brozović,hr CRO,MF,Inter,28,1992,35,35,2937,32.6,2,1,3,2,0,0,7,0,1.3,1.3,1.9,3.1,51,263,36,Serie A,2021-2022
Simone Romagnoli,it ITA,DF,Empoli,31,1990,19,17,1497,16.6,2,0,2,2,0,0,3,0,1.5,1.5,0.4,1.9,14,61,1,Serie A,2021-2022
Ante Rebić,hr CRO,FW,Milan,27,1993,24,6,891,9.9,2,2,4,2,0,0,2,0,2.4,2.4,4.8,7.2,36,38,80,Serie A,2021-2022
Ismaël Bennacer,dz ALG,MF,Milan,23,1997,31,15,1525,16.9,2,1,3,2,0,0,7,0,0.7,0.7,1.4,2.1,28,140,34,Serie A,2021-2022
Nicola Sansone,it ITA,"FW,MF",Bologna,29,1991,27,6,896,10.0,2,3,5,2,0,0,6,0,3.5,3.5,2.0,5.5,21,22,64,Serie A,2021-2022
Lazar Samardzic,rs SRB,"MF,FW",Udinese,19,2002,22,1,490,5.4,2,2,4,2,0,0,0,0,1.0,1.0,1.3,2.3,10,22,29,Serie A,2021-2022
