Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Rodrigo Becão,br BRA,DF,Udinese,26,1996,28,28,2484,27.6,2,1,3,2,0,0,11,1,1.5,1.5,0.6,2.1,19,98,48,Serie A,2022-2023
Joshua Zirkzee,nl NED,FW,Bologna,21,2001,19,5,822,9.1,2,2,4,2,0,0,1,0,3.1,3.1,1.4,4.5,10,17,74,Serie A,2022-2023
Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,24,1998,28,13,1286,14.3,2,1,3,2,0,0,4,0,1.9,1.9,0.6,2.5,27,57,59,Serie A,2022-2023
Thomas Henry,fr FRA,FW,Hellas Verona,27,1994,16,13,1030,11.4,2,0,2,2,0,0,4,0,1.7,1.7,1.1,2.8,3,18,58,Serie A,2022-2023
Antonín Barák,cz CZE,MF,Fiorentina,27,1994,30,21,1799,20.0,2,0,2,2,0,0,4,0,2.6,2.6,1.6,4.1,45,82,93,Serie A,2022-2023
Filippo Bandinelli,it ITA,MF,Empoli,27,1995,35,28,2263,25.1,2,0,2,2,0,0,10,0,1.7,1.7,2.6,4.4,40,101,89,Serie A,2022-2023
Sebastiano Luperto,it ITA,DF,Empoli,25,1996,36,36,3135,34.8,2,0,2,2,0,0,4,2,1.2,1.2,0.6,1.9,13,72,3,Serie A,2022-2023
Charalambos Lykogiannis,gr GRE,DF,Bologna,28,1993,21,11,1108,12.3,2,0,2,2,0,0,3,0,0.8,0.8,1.5,2.3,32,60,47,Serie A,2022-2023
Saša Lukić,rs SRB,MF,Torino,25,1996,16,13,1195,13.3,2,0,2,1,1,1,4,0,1.7,0.9,1.4,2.3,26,44,33,Serie A,2022-2023
Rolando Mandragora,it ITA,MF,Fiorentina,25,1997,29,22,1950,21.7,2,4,6,2,0,0,8,0,1.5,1.5,4.9,6.4,18,142,59,Serie A,2022-2023
Kingsley Ehizibue,nl NED,DF,Udinese,27,1995,27,16,1535,17.1,2,0,2,2,0,0,7,0,2.0,2.0,0.9,3.0,29,40,69,Serie A,2022-2023
Davide Faraoni,it ITA,DF,Hellas Verona,30,1991,23,19,1485,16.5,2,3,5,2,0,0,7,0,2.7,2.7,1.0,3.7,11,54,33,Serie A,2022-2023
Josh Doig,sct SCO,DF,Hellas Verona,20,2002,22,15,1354,15.0,2,3,5,2,0,0,1,0,1.8,1.8,1.2,3.0,41,27,61,Serie A,2022-2023
Georginio Wijnaldum,nl NED,MF,Roma,31,1990,14,10,769,8.5,2,0,2,2,0,0,0,0,2.2,2.2,0.7,2.9,16,18,33,Serie A,2022-2023
Nikola Milenković,rs SRB,DF,Fiorentina,24,1997,27,23,2137,23.7,2,1,3,2,0,0,4,0,1.9,1.9,0.5,2.4,9,78,3,Serie A,2022-2023
Pasquale Mazzocchi,it ITA,DF,Salernitana,27,1995,27,23,1958,21.8,2,3,5,2,0,0,2,0,1.3,1.3,2.6,3.9,70,60,102,Serie A,2022-2023
Lameck Banda,zm ZAM,"FW,MF",Lecce,21,2001,36,19,1636,18.2,2,1,3,2,0,0,6,0,3.3,3.3,1.3,4.7,86,28,160,Serie A,2022-2023
Abdou Harroui,nl NED,MF,Sassuolo,24,1998,23,5,647,7.2,2,0,2,2,0,0,2,0,1.5,1.5,0.3,1.8,21,36,32,Serie A,2022-2023
Daniel Maldini,it ITA,"FW,MF",Spezia,20,2001,18,4,628,7.0,2,0,2,2,0,0,1,0,1.2,1.2,0.5,1.7,13,10,34,Serie A,2022-2023
Emmanuel Gyasi,gh GHA,"FW,DF",Spezia,28,1994,35,35,2810,31.2,2,0,2,2,0,0,10,0,4.0,4.0,1.9,5.9,35,52,154,Serie A,2022-2023
Răzvan Marin,ro ROU,MF,Empoli,26,1996,33,28,2538,28.2,2,4,6,2,0,0,7,0,1.4,1.4,4.2,5.5,35,118,27,Serie A,2022-2023
Kim Min-jae,kr KOR,DF,Napoli,25,1996,35,35,3050,33.9,2,2,4,2,0,0,5,0,1.0,1.0,1.9,2.9,42,169,8,Serie A,2022-2023
Adam Masina,ma MAR,DF,Udinese,28,1994,14,8,789,8.8,2,0,2,2,0,0,2,0,0.1,0.1,0.2,0.3,4,24,6,Serie A,2022-2023
Nemanja Matić,rs SRB,MF,Roma,33,1988,35,16,1852,20.6,2,2,4,2,0,0,5,0,1.0,1.0,2.6,3.6,50,134,17,Serie A,2022-2023
Adolfo Gaich,ar ARG,FW,Hellas Verona,23,1999,16,8,726,8.1,2,0,2,2,0,0,2,0,2.5,2.5,0.4,2.9,6,11,33,Serie A,2022-2023
Fabio Depaoli,it ITA,DF,Hellas Verona,25,1997,31,24,2173,24.1,2,2,4,2,0,0,7,0,1.7,1.7,1.2,2.9,28,66,76,Serie A,2022-2023
Mathías Olivera,uy URU,DF,Napoli,24,1997,30,17,1643,18.3,2,2,4,2,0,0,2,0,0.7,0.7,2.1,2.8,60,88,68,Serie A,2022-2023
Tyronne Ebuehi,ng NGA,DF,Empoli,26,1995,26,22,1923,21.4,2,4,6,2,0,0,0,0,3.1,3.1,1.9,5.0,31,41,42,Serie A,2022-2023
Ilija Nestorovski,mk MKD,"FW,MF",Udinese,32,1990,21,5,638,7.1,2,1,3,2,0,0,3,0,1.6,1.6,0.5,2.1,1,19,29,Serie A,2022-2023
Grégoire Defrel,mq MTQ,FW,Sassuolo,31,1991,27,13,1167,13.0,2,1,3,2,0,0,3,0,3.5,3.5,0.5,4.0,11,10,75,Serie A,2022-2023
Nicolò Casale,it ITA,DF,Lazio,24,1998,29,27,2437,27.1,1,1,2,1,0,0,6,0,0.6,0.6,0.3,0.9,11,70,3,Serie A,2022-2023
Cristian Buonaiuto,it ITA,"MF,FW",Cremonese,29,1992,29,7,980,10.9,1,0,1,0,1,1,3,0,3.3,2.5,1.8,4.2,35,39,89,Serie A,2022-2023
Davide Calabria,it ITA,DF,Milan,25,1996,25,21,1690,18.8,1,4,5,1,0,0,6,0,1.2,1.2,1.7,2.9,26,108,80,Serie A,2022-2023
Charles Pickel,cd COD,MF,Cremonese,25,1997,33,30,2483,27.6,1,0,1,1,0,0,8,1,1.6,1.6,1.2,2.8,18,104,61,Serie A,2022-2023
Matteo Bianchetti,it ITA,DF,Cremonese,29,1993,25,22,2132,23.7,1,0,1,1,0,0,5,0,0.8,0.8,0.5,1.2,6,47,4,Serie A,2022-2023
Nadir Zortea,it ITA,"DF,MF",Atalanta,23,1999,9,1,222,2.5,1,0,1,1,0,0,1,0,0.1,0.1,0.6,0.7,11,9,13,Serie A,2022-2023
Milan Đurić,ba BIH,FW,Hellas Verona,32,1990,28,14,1366,15.2,1,1,2,1,0,0,3,0,1.4,1.4,1.3,2.7,2,29,72,Serie A,2022-2023
Marcos Antônio,br BRA,MF,Lazio,22,2000,16,6,594,6.6,1,1,2,1,0,0,2,0,1.2,1.2,0.3,1.5,1,25,8,Serie A,2022-2023
Emanuel Vignato,it ITA,"MF,FW",Empoli,21,2000,5,0,57,0.6,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,1,7,5,Serie A,2022-2023
Bruno Amione,ar ARG,DF,Sampdoria,20,2002,26,25,2086,23.2,1,1,2,1,0,0,10,1,0.9,0.9,0.6,1.5,11,54,9,Serie A,2022-2023
Marvin Zeegelaar,nl NED,DF,Udinese,31,1990,7,4,353,3.9,1,0,1,1,0,0,3,1,0.2,0.2,0.2,0.4,6,9,11,Serie A,2022-2023
Johan Vásquez,mx MEX,DF,Cremonese,23,1998,25,19,1813,20.1,1,0,1,1,0,0,7,0,0.7,0.7,0.3,1.0,18,48,12,Serie A,2022-2023
Tolgay Arslan,de GER,MF,Udinese,31,1990,36,12,1211,13.5,1,0,1,1,0,0,3,0,2.2,2.2,1.6,3.8,45,77,37,Serie A,2022-2023
Toma Bašić,hr CRO,MF,Lazio,25,1996,25,4,513,5.7,1,0,1,1,0,0,2,0,1.8,1.8,0.4,2.2,14,22,29,Serie A,2022-2023
Janis Antiste,fr FRA,FW,Sassuolo,19,2002,2,0,52,0.6,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,1,2,Serie A,2022-2023
Nicolò Rovella,it ITA,MF,Monza,20,2001,25,21,1740,19.3,1,2,3,1,0,0,5,1,1.2,1.2,2.2,3.4,26,99,19,Serie A,2022-2023
Bryan Cristante,it ITA,"MF,DF",Roma,27,1995,36,34,2938,32.6,1,1,2,1,0,1,8,1,2.6,1.8,1.4,3.2,16,142,27,Serie A,2022-2023
Luka Romero,ar ARG,FW,Lazio,17,2004,6,1,151,1.7,1,0,1,1,0,0,0,0,0.9,0.9,0.1,0.9,4,4,21,Serie A,2022-2023
Omar Colley,gm GAM,DF,Sampdoria,29,1992,16,15,1384,15.4,1,0,1,1,0,0,5,0,1.2,1.2,0.0,1.2,3,33,2,Serie A,2022-2023
Arkadiusz Reca,pl POL,DF,Spezia,27,1995,30,24,2173,24.1,1,1,2,1,0,0,5,0,1.0,1.0,2.2,3.2,82,79,94,Serie A,2022-2023
Alessandro Buongiorno,it ITA,DF,Torino,23,1999,34,30,2721,30.2,1,2,3,1,0,0,8,0,2.2,2.2,1.3,3.6,13,81,19,Serie A,2022-2023
Alexis Blin,fr FRA,MF,Lecce,25,1996,35,26,2376,26.4,1,0,1,1,0,0,8,0,2.8,2.8,1.1,3.9,13,101,32,Serie A,2022-2023
Erik Botheim,no NOR,"MF,FW",Salernitana,22,2000,28,9,866,9.6,1,3,4,1,0,0,2,0,0.6,0.6,1.8,2.3,11,21,61,Serie A,2022-2023
Leonardo Bonucci,it ITA,DF,Juventus,35,1987,16,9,879,9.8,1,0,1,1,0,1,2,0,1.1,0.3,0.2,0.5,2,28,1,Serie A,2022-2023
Edoardo Bove,it ITA,MF,Roma,20,2002,22,10,992,11.0,1,0,1,1,0,0,2,0,0.8,0.5,0.9,1.4,9,33,26,Serie A,2022-2023
William Troost-Ekong,ng NGA,DF,Salernitana,28,1993,9,4,444,4.9,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,1,6,0,Serie A,2022-2023
Fikayo Tomori,eng ENG,DF,Milan,24,1997,33,32,2760,30.7,1,1,2,1,0,0,5,0,1.3,1.3,0.8,2.1,26,122,10,Serie A,2022-2023
Aleksa Terzić,rs SRB,DF,Fiorentina,22,1999,22,8,935,10.4,1,1,2,1,0,0,2,0,0.4,0.4,1.9,2.3,49,40,61,Serie A,2022-2023
Isaac Success,ng NGA,FW,Udinese,26,1996,30,21,1815,20.2,1,6,7,1,0,0,4,0,3.3,3.3,4.0,7.3,37,53,200,Serie A,2022-2023
Mehdi Bourabia,ma MAR,MF,Spezia,30,1991,37,36,2771,30.8,1,3,4,1,0,0,3,0,2.1,2.1,4.4,6.5,37,113,58,Serie A,2022-2023
Eldor Shomurodov,uz UZB,FW,Spezia,27,1995,15,9,809,9.0,1,1,2,1,0,0,2,0,2.8,2.8,1.4,4.2,7,15,53,Serie A,2022-2023
Ola Solbakken,no NOR,"MF,FW",Roma,23,1998,14,7,502,5.6,1,2,3,1,0,0,2,0,0.6,0.6,1.6,2.2,5,14,35,Serie A,2022-2023
Leonardo Spinazzola,it ITA,DF,Roma,29,1993,26,18,1654,18.4,1,4,5,1,0,0,3,0,1.0,1.0,2.0,3.0,107,63,87,Serie A,2022-2023
Matìas Soulé,ar ARG,"MF,FW",Juventus,19,2003,13,4,420,4.7,1,0,1,1,0,0,0,0,1.5,1.5,0.8,2.3,12,15,33,Serie A,2022-2023
Roberto Soriano,it ITA,"FW,MF",Bologna,31,1991,27,15,1326,14.7,1,3,4,1,0,0,1,0,0.6,0.6,2.5,3.1,30,56,66,Serie A,2022-2023
Francesco Caputo,it ITA,FW,Sampdoria,34,1987,15,13,1094,12.2,1,0,1,1,0,0,0,0,1.9,1.9,0.5,2.4,6,11,76,Serie A,2022-2023
Leandro Paredes,ar ARG,MF,Juventus,28,1994,25,8,977,10.9,1,0,1,1,0,0,7,1,0.6,0.6,1.9,2.5,11,72,11,Serie A,2022-2023
Lorenzo De Silvestri,it ITA,DF,Bologna,34,1988,15,6,672,7.5,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.9,18,31,17,Serie A,2022-2023
Filippo Ranocchia,it ITA,MF,Monza,21,2001,14,5,530,5.9,1,0,1,1,0,0,1,0,1.2,1.2,0.4,1.6,13,26,15,Serie A,2022-2023
Fabio Quagliarella,it ITA,FW,Sampdoria,39,1983,23,7,800,8.9,1,1,2,1,0,0,2,0,2.8,2.8,0.7,3.5,5,25,72,Serie A,2022-2023
Juan Cuadrado,co COL,"DF,FW",Juventus,34,1988,31,24,2078,23.1,1,3,4,1,0,0,6,1,1.4,1.4,2.7,4.2,48,92,125,Serie A,2022-2023
Matteo Darmian,it ITA,DF,Inter,32,1989,31,24,2025,22.5,1,2,3,1,0,0,3,0,1.0,1.0,1.9,2.9,22,88,96,Serie A,2022-2023
Paweł Dawidowicz,pl POL,DF,Hellas Verona,27,1995,23,20,1632,18.1,1,1,2,1,0,0,6,1,1.1,1.1,0.8,1.9,20,60,17,Serie A,2022-2023
Christian Gytkjær,dk DEN,"FW,MF",Monza,32,1990,22,3,559,6.2,1,0,1,1,0,1,0,0,3.9,3.1,0.3,3.4,1,6,32,Serie A,2022-2023
Lucas Martínez Quarta,ar ARG,DF,Fiorentina,26,1996,27,25,2171,24.1,1,1,2,1,0,0,6,0,2.5,2.5,0.6,3.1,19,119,6,Serie A,2022-2023
Weston McKennie,us USA,"MF,DF",Juventus,23,1998,15,13,1052,11.7,1,1,2,1,0,0,0,0,0.9,0.9,0.7,1.6,19,39,54,Serie A,2022-2023
Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,29,1993,15,5,553,6.1,1,2,3,1,0,0,2,0,0.6,0.6,2.0,2.6,19,50,36,Serie A,2022-2023
Nicolas Haas,ch SUI,MF,Empoli,26,1996,24,12,1156,12.8,1,1,2,1,0,0,2,0,1.2,1.2,0.9,2.1,10,36,23,Serie A,2022-2023
Gianluca Mancini,it ITA,DF,Roma,26,1996,35,33,2858,31.8,1,2,3,1,0,0,7,0,2.5,2.5,1.6,4.1,17,93,19,Serie A,2022-2023
Gianluca Gaetano,it ITA,MF,Napoli,22,2000,8,0,76,0.8,1,1,2,1,0,0,0,0,1.1,1.1,0.2,1.2,4,4,9,Serie A,2022-2023
Pablo Marí,es ESP,DF,Monza,28,1993,30,28,2487,27.6,1,0,1,1,0,0,4,0,0.6,0.6,0.3,1.0,6,57,3,Serie A,2022-2023
Gian Marco Ferrari,it ITA,DF,Sassuolo,30,1992,33,24,2223,24.7,1,0,1,1,0,0,5,0,1.2,1.2,0.4,1.6,11,101,4,Serie A,2022-2023
Giulio Donati,it ITA,DF,Monza,32,1990,8,4,422,4.7,1,0,1,1,0,0,4,2,0.4,0.4,0.1,0.5,4,21,8,Serie A,2022-2023
Denzel Dumfries,nl NED,DF,Inter,26,1996,34,25,2218,24.6,1,4,5,1,0,0,4,0,3.6,3.6,4.9,8.5,62,59,172,Serie A,2022-2023
Alfred Duncan,gh GHA,MF,Fiorentina,29,1993,25,13,1103,12.3,1,0,1,1,0,0,3,0,0.5,0.5,0.6,1.1,18,70,30,Serie A,2022-2023
Tanguy Ndombele,fr FRA,MF,Napoli,25,1996,30,8,807,9.0,1,0,1,1,0,0,5,0,1.0,1.0,0.5,1.4,27,52,33,Serie A,2022-2023
Hans Nicolussi Caviglia,it ITA,MF,Salernitana,22,2000,12,6,586,6.5,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.5,4,19,2,Serie A,2022-2023
Mattia Destro,it ITA,"FW,MF",Empoli,31,1991,17,6,572,6.4,1,0,1,1,0,0,3,0,1.4,1.4,0.4,1.8,4,4,20,Serie A,2022-2023
Merih Demiral,tr TUR,DF,Atalanta,24,1998,28,14,1536,17.1,1,0,1,1,0,0,5,0,0.7,0.7,0.5,1.2,3,26,4,Serie A,2022-2023
Dimitris Nikolaou,gr GRE,DF,Spezia,23,1998,36,34,2958,32.9,1,0,1,1,0,0,9,1,0.8,0.8,0.9,1.7,20,105,15,Serie A,2022-2023
Dodô,br BRA,DF,Fiorentina,23,1998,33,28,2331,25.9,1,3,4,1,0,0,5,1,0.7,0.7,2.2,2.9,72,141,104,Serie A,2022-2023
Koffi Djidji,ci CIV,DF,Torino,29,1992,34,26,2424,26.9,1,0,1,1,0,0,3,0,0.9,0.9,0.1,1.1,11,83,13,Serie A,2022-2023
Paolo Ghiglione,it ITA,DF,Cremonese,25,1997,15,8,711,7.9,1,1,2,1,0,0,4,0,0.8,0.8,0.6,1.5,5,19,35,Serie A,2022-2023
Pablo Galdames Millán,cl CHI,MF,Cremonese,25,1996,13,10,734,8.2,1,2,3,1,0,0,2,0,0.3,0.3,1.1,1.4,5,33,17,Serie A,2022-2023
Nikola Moro,hr CRO,MF,Bologna,24,1998,26,12,1226,13.6,1,5,6,1,0,0,1,0,0.8,0.8,2.2,3.0,24,102,35,Serie A,2022-2023
Federico Fazio,ar ARG,DF,Salernitana,35,1987,14,12,1074,11.9,1,0,1,1,0,0,2,1,0.7,0.7,0.1,0.8,13,40,4,Serie A,2022-2023
Salvatore Esposito,it ITA,MF,Spezia,21,2000,15,10,971,10.8,1,0,1,1,0,0,5,1,0.7,0.7,1.5,2.2,4,51,11,Serie A,2022-2023
Éderson,br BRA,MF,Atalanta,23,1999,35,25,2215,24.6,1,1,2,1,0,0,4,0,2.0,2.0,2.3,4.2,37,93,62,Serie A,2022-2023
Koray Günter,de GER,DF,Hellas Verona,27,1994,13,11,1003,11.1,1,0,1,1,0,0,3,0,0.9,0.9,0.9,1.9,7,36,3,Serie A,2022-2023
Sam Lammers,nl NED,FW,Empoli,25,1997,14,10,883,9.8,1,1,2,1,0,0,0,0,2.3,2.3,0.7,2.9,9,19,67,Serie A,2022-2023
Sam Lammers,nl NED,FW,Sampdoria,25,1997,19,13,1100,12.2,1,1,2,1,0,0,1,0,2.5,2.5,1.2,3.7,17,19,65,Serie A,2022-2023
Hans Hateboer,nl NED,DF,Atalanta,28,1994,17,17,1397,15.5,1,1,2,1,0,0,7,0,1.3,1.3,1.5,2.8,16,55,73,Serie A,2022-2023
Karol Linetty,pl POL,MF,Torino,27,1995,32,22,1886,21.0,1,0,1,1,0,0,8,0,1.0,1.0,0.9,1.9,27,73,32,Serie A,2022-2023
Stanislav Lobotka,sk SVK,MF,Napoli,27,1994,38,34,3101,34.5,1,1,2,1,0,0,2,0,0.6,0.6,1.0,1.6,51,172,39,Serie A,2022-2023
Giorgos Kyriakopoulos,gr GRE,"FW,DF",Sassuolo,26,1996,12,9,766,8.5,1,1,2,1,0,0,3,0,1.1,1.1,1.4,2.5,17,32,46,Serie A,2022-2023
Kevin Lasagna,it ITA,"FW,MF",Hellas Verona,29,1992,26,17,1572,17.5,1,2,3,1,0,0,2,0,6.0,6.0,1.7,7.7,36,19,105,Serie A,2022-2023
Elseid Hysaj,al ALB,DF,Lazio,28,1994,34,22,1998,22.2,1,1,2,1,0,0,3,0,0.2,0.2,1.1,1.3,36,103,60,Serie A,2022-2023
Zlatan Ibrahimović,se SWE,FW,Milan,40,1981,4,1,146,1.6,1,0,1,0,1,1,0,0,1.2,0.4,0.2,0.6,0,4,10,Serie A,2022-2023
José Luis Palomino,ar ARG,DF,Atalanta,32,1990,15,8,759,8.4,1,0,1,1,0,0,4,0,0.5,0.5,0.3,0.8,3,29,3,Serie A,2022-2023
Joan Gonzàlez,es ESP,MF,Lecce,20,2002,35,26,2197,24.4,1,3,4,1,0,0,8,0,1.5,1.5,1.3,2.8,18,71,67,Serie A,2022-2023
Luka Lochoshvili,ge GEO,DF,Cremonese,24,1998,25,22,1839,20.4,1,2,3,1,0,0,4,0,0.6,0.6,1.1,1.7,17,70,5,Serie A,2022-2023
Emil Holm,se SWE,DF,Spezia,22,2000,20,17,1393,15.5,1,1,2,1,0,0,4,0,1.2,1.2,1.3,2.5,41,40,82,Serie A,2022-2023
Mehdi Léris,dz ALG,"MF,DF",Sampdoria,24,1998,32,29,2460,27.3,1,1,2,1,0,0,13,0,3.4,3.4,1.8,5.2,56,62,165,Serie A,2022-2023
Nedim Bajrami,al ALB,"MF,FW",Empoli,23,1999,19,8,940,10.4,1,1,2,1,0,0,1,0,1.2,1.2,1.2,2.4,22,29,47,Serie A,2022-2023
Samuel Iling-Junior,eng ENG,"DF,FW",Juventus,18,2003,12,1,318,3.5,1,1,2,1,0,0,1,0,0.7,0.7,0.2,1.0,11,18,36,Serie A,2022-2023
Armando Izzo,it ITA,DF,Monza,30,1992,30,29,2466,27.4,1,0,1,1,0,0,10,0,2.1,2.1,0.9,3.1,22,96,29,Serie A,2022-2023
Jesé,es ESP,FW,Sampdoria,29,1993,11,1,210,2.3,1,1,2,1,0,0,0,0,0.3,0.3,0.5,0.8,1,1,15,Serie A,2022-2023
Juan Jesus,br BRA,DF,Napoli,31,1991,15,10,933,10.4,1,0,1,1,0,0,2,0,0.2,0.2,0.1,0.3,14,55,3,Serie A,2022-2023
Yayah Kallon,sl SLE,"MF,FW",Hellas Verona,21,2001,22,8,860,9.6,1,1,2,1,0,0,1,0,1.7,1.7,1.5,3.2,33,22,64,Serie A,2022-2023
Pierre Kalulu,fr FRA,DF,Milan,22,2000,34,26,2548,28.3,1,0,1,1,0,0,4,0,1.5,1.5,1.2,2.8,52,138,43,Serie A,2022-2023
Fodé Ballo-Touré,sn SEN,DF,Milan,25,1997,10,5,523,5.8,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.9,11,25,31,Serie A,2022-2023
Nedim Bajrami,al ALB,"FW,MF",Sassuolo,23,1999,18,7,819,9.1,1,0,1,1,0,0,0,0,1.9,1.9,1.5,3.4,23,44,96,Serie A,2022-2023
Stefan de Vrij,nl NED,DF,Inter,30,1992,27,22,1945,21.6,1,0,1,1,0,0,4,0,2.2,2.2,0.2,2.4,13,55,0,Serie A,2022-2023
Cristian Volpato,it ITA,MF,Roma,18,2003,7,2,227,2.5,1,1,2,1,0,0,0,0,0.4,0.4,1.2,1.5,8,18,24,Serie A,2022-2023
Przemysław Wiśniewski,pl POL,DF,Spezia,24,1998,14,11,1003,11.1,1,0,1,1,0,0,3,0,1.2,1.2,0.7,1.9,2,24,1,Serie A,2022-2023
Nicolò Zaniolo,it ITA,"MF,FW",Roma,23,1999,13,12,890,9.9,1,0,1,1,0,0,4,0,2.9,2.9,0.9,3.8,34,19,69,Serie A,2022-2023
Agustín Álvarez Martínez,uy URU,"FW,MF",Sassuolo,21,2001,22,1,368,4.1,1,1,2,1,0,0,1,0,1.5,1.5,0.4,1.9,2,6,19,Serie A,2022-2023
Jean-Daniel Akpa-Akpro,ci CIV,"MF,FW",Empoli,29,1992,24,16,1356,15.1,1,1,2,1,0,0,9,2,1.5,1.5,1.0,2.4,19,39,37,Serie A,2022-2023
Ola Aina,ng NGA,DF,Torino,25,1996,19,9,876,9.7,1,1,2,1,0,0,5,0,0.8,0.8,2.1,2.9,35,43,43,Serie A,2022-2023
Michel Aebischer,ch SUI,"FW,MF",Bologna,25,1997,32,18,1542,17.1,1,0,1,1,0,0,4,0,1.5,1.5,0.6,2.1,14,46,85,Serie A,2022-2023
James Abankwah,ie IRL,DF,Udinese,18,2004,2,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Serie A,2022-2023
Felix Afena-Gyan,gh GHA,"FW,MF",Cremonese,19,2003,23,7,817,9.1,0,0,0,0,0,0,4,0,1.9,1.9,0.1,2.0,22,8,54,Serie A,2022-2023
Kevin Agudelo,co COL,"MF,FW",Spezia,23,1998,34,23,2131,23.7,0,1,1,0,0,0,5,0,1.5,1.5,3.0,4.5,81,110,100,Serie A,2022-2023
Emanuel Aiwum,at AUT,DF,Cremonese,21,2000,23,17,1653,18.4,0,0,0,0,0,0,3,0,0.2,0.2,0.4,0.6,19,46,7,Serie A,2022-2023
Kelvin Amian,fr FRA,DF,Spezia,24,1998,30,26,2372,26.4,0,1,1,0,0,0,7,1,2.7,2.7,2.3,5.0,53,102,72,Serie A,2022-2023
Bruno Amione,ar ARG,DF,Hellas Verona,20,2002,1,1,58,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,Serie A,2022-2023
Gerard Yepes,es ESP,MF,Sampdoria,19,2002,5,2,198,2.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,3,7,6,Serie A,2022-2023
Denis Zakaria,ch SUI,MF,Juventus,25,1996,2,1,123,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,3,Serie A,2022-2023
Luca Zanimacchia,it ITA,"MF,FW",Cremonese,24,1998,15,9,746,8.3,0,0,0,0,0,0,2,0,1.2,1.2,0.9,2.0,22,26,70,Serie A,2022-2023
Gonzalo Villar,es ESP,MF,Sampdoria,24,1998,15,8,696,7.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,9,26,2,Serie A,2022-2023
Matías Viña,uy URU,DF,Roma,24,1997,3,1,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,4,Serie A,2022-2023
Joel Voelkerling Persson,se SWE,"FW,MF",Lecce,19,2003,9,0,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,3,10,Serie A,2022-2023
Mërgim Vojvoda,xk KVX,DF,Torino,27,1995,29,18,1719,19.1,0,5,5,0,0,0,3,0,1.5,1.5,3.7,5.3,30,125,81,Serie A,2022-2023
Lukáš Vorlický,cz CZE,"MF,FW",Atalanta,20,2002,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,3,Serie A,2022-2023
Aster Vranckx,be BEL,MF,Milan,19,2002,9,2,240,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,2,4,5,Serie A,2022-2023
Sofyan Amrabat,ma MAR,MF,Fiorentina,25,1996,29,24,1998,22.2,0,1,1,0,0,0,11,0,0.5,0.5,1.1,1.6,36,176,24,Serie A,2022-2023
Ethan Ampadu,wls WAL,"DF,MF",Spezia,21,2000,31,31,2639,29.3,0,1,1,0,0,0,10,1,1.1,1.1,1.1,2.2,28,125,10,Serie A,2022-2023
Samuele Vignato,it ITA,"MF,FW",Monza,18,2004,5,0,62,0.7,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,4,1,6,Serie A,2022-2023
Brian Bayeye,cd COD,DF,Torino,22,2000,2,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,5,Serie A,2022-2023
Alessandro Bastoni,it ITA,DF,Inter,23,1999,29,26,2157,24.0,0,2,2,0,0,0,3,0,1.0,1.0,2.7,3.7,47,141,44,Serie A,2022-2023
Alberto Basso,it ITA,MF,Cremonese,18,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,Serie A,2022-2023
Alessio Zerbin,it ITA,FW,Napoli,23,1999,10,2,198,2.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,5,6,20,Serie A,2022-2023
Deyovaisio Zeefuik,nl NED,DF,Hellas Verona,24,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,Serie A,2022-2023
Karim Zedadka,fr FRA,FW,Napoli,22,2000,3,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,Serie A,2022-2023
Mattia Zanotti,it ITA,DF,Inter,19,2003,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,2,Serie A,2022-2023
