Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,season,game_id
28.0,Sat,2022-03-12,18:30,Villarreal,Celta Vigo,1.3,0.8,1–0,2021-2022,305
28.0,Sat,2022-03-12,21:00,Getafe,Valencia,0.9,0.2,0–0,2021-2022,306
28.0,Sun,2022-03-13,14:00,Rayo Vallecano,Sevilla,0.4,0.3,1–1,2021-2022,307
28.0,Sun,2022-03-13,16:15,Betis,Athletic Club,0.7,0.5,1–0,2021-2022,308
28.0,Sun,2022-03-13,18:30,Real Sociedad,Alavés,2.2,0.8,1–0,2021-2022,309
28.0,Sun,2022-03-13,21:00,Barcelona,Osasuna,3.6,0.2,4–0,2021-2022,310
28.0,Mon,2022-03-14,21:00,Mallorca,Real Madrid,1.4,1.8,0–3,2021-2022,311
29.0,Fri,2022-03-18,21:00,Athletic Club,Getafe,2.0,0.4,1–1,2021-2022,313
29.0,Sat,2022-03-19,14:00,Alavés,Granada,1.7,2.1,2–3,2021-2022,314
29.0,Sat,2022-03-19,16:15,Elche,Valencia,0.6,0.9,0–1,2021-2022,315
29.0,Sat,2022-03-19,18:30,Osasuna,Levante,2.3,1.0,3–1,2021-2022,316
29.0,Sat,2022-03-19,21:00,Rayo Vallecano,Atlético Madrid,1.4,1.4,0–1,2021-2022,317
29.0,Sun,2022-03-20,14:00,Espanyol,Mallorca,1.3,0.5,1–0,2021-2022,318
29.0,Sun,2022-03-20,16:15,Celta Vigo,Betis,0.9,0.5,0–0,2021-2022,319
29.0,Sun,2022-03-20,16:15,Cádiz,Villarreal,1.7,0.2,1–0,2021-2022,320
29.0,Sun,2022-03-20,18:30,Sevilla,Real Sociedad,0.3,1.1,0–0,2021-2022,321
29.0,Sun,2022-03-20,21:00,Real Madrid,Barcelona,0.8,3.4,0–4,2021-2022,322
30.0,Sat,2022-04-02,14:00,Getafe,Mallorca,1.7,0.4,1–0,2021-2022,324
30.0,Sat,2022-04-02,16:15,Levante,Villarreal,2.0,1.2,2–0,2021-2022,325
30.0,Sat,2022-04-02,18:30,Celta Vigo,Real Madrid,1.6,2.9,1–2,2021-2022,326
30.0,Sat,2022-04-02,21:00,Atlético Madrid,Alavés,3.0,0.5,4–1,2021-2022,327
30.0,Sun,2022-04-03,14:00,Athletic Club,Elche,1.9,0.5,2–1,2021-2022,328
30.0,Sun,2022-04-03,16:15,Betis,Osasuna,4.4,0.4,4–1,2021-2022,329
30.0,Sun,2022-04-03,18:30,Valencia,Cádiz,0.2,0.1,0–0,2021-2022,330
30.0,Sun,2022-04-03,18:30,Granada,Rayo Vallecano,2.1,0.8,2–2,2021-2022,331
30.0,Sun,2022-04-03,21:00,Barcelona,Sevilla,1.9,0.6,1–0,2021-2022,332
30.0,Mon,2022-04-04,21:00,Real Sociedad,Espanyol,2.2,0.4,1–0,2021-2022,333
31.0,Fri,2022-04-08,21:00,Sevilla,Granada,2.9,0.9,4–2,2021-2022,335
31.0,Sat,2022-04-09,14:00,Cádiz,Betis,1.3,1.3,1–2,2021-2022,336
31.0,Sat,2022-04-09,16:15,Mallorca,Atlético Madrid,1.1,0.5,1–0,2021-2022,337
31.0,Sat,2022-04-09,18:30,Villarreal,Athletic Club,1.3,1.8,1–1,2021-2022,338
31.0,Sat,2022-04-09,21:00,Real Madrid,Getafe,1.6,0.4,2–0,2021-2022,339
31.0,Sun,2022-04-10,14:00,Osasuna,Alavés,2.1,0.5,1–0,2021-2022,340
31.0,Sun,2022-04-10,16:15,Espanyol,Celta Vigo,1.3,0.8,1–0,2021-2022,341
31.0,Sun,2022-04-10,18:30,Elche,Real Sociedad,0.6,1.7,1–2,2021-2022,342
31.0,Sun,2022-04-10,21:00,Levante,Barcelona,3.4,1.2,2–3,2021-2022,343
31.0,Mon,2022-04-11,21:00,Rayo Vallecano,Valencia,0.6,0.5,1–1,2021-2022,344
32.0,Fri,2022-04-15,21:00,Real Sociedad,Betis,0.9,0.5,0–0,2021-2022,346
32.0,Sat,2022-04-16,14:00,Elche,Mallorca,1.6,1.5,3–0,2021-2022,347
32.0,Sat,2022-04-16,16:15,Alavés,Rayo Vallecano,0.5,1.0,1–0,2021-2022,348
32.0,Sat,2022-04-16,18:30,Valencia,Osasuna,1.3,1.1,1–2,2021-2022,349
32.0,Sat,2022-04-16,21:00,Getafe,Villarreal,0.9,2.7,1–2,2021-2022,350
32.0,Sun,2022-04-17,14:00,Granada,Levante,1.0,3.9,1–4,2021-2022,351
32.0,Sun,2022-04-17,16:15,Atlético Madrid,Espanyol,1.2,0.7,2–1,2021-2022,352
32.0,Sun,2022-04-17,18:30,Athletic Club,Celta Vigo,0.5,0.4,0–2,2021-2022,353
32.0,Sun,2022-04-17,21:00,Sevilla,Real Madrid,0.9,1.2,2–3,2021-2022,354
32.0,Mon,2022-04-18,21:00,Barcelona,Cádiz,1.2,1.7,0–1,2021-2022,355
33.0,Tue,2022-04-19,19:00,Mallorca,Alavés,0.8,0.6,2–1,2021-2022,357
33.0,Tue,2022-04-19,21:00,Betis,Elche,1.2,0.6,0–1,2021-2022,358
33.0,Tue,2022-04-19,21:30,Villarreal,Valencia,2.4,0.3,2–0,2021-2022,359
33.0,Wed,2022-04-20,19:00,Atlético Madrid,Granada,1.1,0.2,0–0,2021-2022,360
33.0,Wed,2022-04-20,20:00,Celta Vigo,Getafe,0.4,1.1,0–2,2021-2022,361
33.0,Wed,2022-04-20,21:30,Osasuna,Real Madrid,1.1,4.5,1–3,2021-2022,362
33.0,Thu,2022-04-21,19:00,Espanyol,Rayo Vallecano,0.4,0.6,0–1,2021-2022,363
33.0,Thu,2022-04-21,19:00,Levante,Sevilla,2.7,1.8,2–3,2021-2022,364
33.0,Thu,2022-04-21,20:00,Cádiz,Athletic Club,3.1,1.6,2–3,2021-2022,365
33.0,Thu,2022-04-21,21:30,Real Sociedad,Barcelona,0.8,1.1,0–1,2021-2022,366
21.0,Sun,2022-04-24,21:00,Barcelona,Rayo Vallecano,1.7,0.3,0–1,2021-2022,368
34.0,Fri,2022-04-29,21:00,Sevilla,Cádiz,0.7,0.9,1–1,2021-2022,370
34.0,Sat,2022-04-30,14:00,Alavés,Villarreal,2.4,1.3,2–1,2021-2022,371
34.0,Sat,2022-04-30,16:15,Real Madrid,Espanyol,1.8,1.3,4–0,2021-2022,372
34.0,Sat,2022-04-30,18:30,Valencia,Levante,0.5,1.3,1–1,2021-2022,373
34.0,Sat,2022-04-30,21:00,Athletic Club,Atlético Madrid,1.3,0.7,2–0,2021-2022,374
34.0,Sun,2022-05-01,14:00,Elche,Osasuna,0.6,1.1,1–1,2021-2022,375
34.0,Sun,2022-05-01,16:15,Granada,Celta Vigo,0.7,1.1,1–1,2021-2022,376
34.0,Sun,2022-05-01,18:30,Rayo Vallecano,Real Sociedad,1.4,0.7,1–1,2021-2022,377
34.0,Sun,2022-05-01,21:00,Barcelona,Mallorca,1.2,1.0,2–1,2021-2022,378
34.0,Mon,2022-05-02,21:00,Getafe,Betis,0.7,0.2,0–0,2021-2022,379
35.0,Fri,2022-05-06,21:00,Levante,Real Sociedad,2.1,2.1,2–1,2021-2022,381
35.0,Sat,2022-05-07,14:00,Mallorca,Granada,1.4,1.6,2–6,2021-2022,382
35.0,Sat,2022-05-07,16:15,Athletic Club,Valencia,1.3,0.1,0–0,2021-2022,383
35.0,Sat,2022-05-07,18:30,Cádiz,Elche,1.8,0.1,3–0,2021-2022,384
35.0,Sat,2022-05-07,18:30,Celta Vigo,Alavés,1.9,0.5,4–0,2021-2022,385
35.0,Sat,2022-05-07,21:00,Betis,Barcelona,0.7,1.2,1–2,2021-2022,386
35.0,Sun,2022-05-08,14:00,Getafe,Rayo Vallecano,0.6,0.7,0–0,2021-2022,387
35.0,Sun,2022-05-08,16:15,Villarreal,Sevilla,2.2,0.8,1–1,2021-2022,388
35.0,Sun,2022-05-08,18:30,Espanyol,Osasuna,0.6,0.6,1–1,2021-2022,389
35.0,Sun,2022-05-08,21:00,Atlético Madrid,Real Madrid,2.3,1.1,1–0,2021-2022,390
36.0,Tue,2022-05-10,19:00,Valencia,Betis,1.2,1.6,0–3,2021-2022,392
36.0,Tue,2022-05-10,20:00,Granada,Athletic Club,0.9,0.3,1–0,2021-2022,393
36.0,Tue,2022-05-10,21:30,Barcelona,Celta Vigo,1.1,0.7,3–1,2021-2022,394
36.0,Wed,2022-05-11,19:00,Osasuna,Getafe,0.6,0.3,1–1,2021-2022,395
36.0,Wed,2022-05-11,19:00,Alavés,Espanyol,2.6,0.9,2–1,2021-2022,396
36.0,Wed,2022-05-11,20:30,Sevilla,Mallorca,1.5,0.6,0–0,2021-2022,397
36.0,Wed,2022-05-11,21:30,Elche,Atlético Madrid,0.2,1.9,0–2,2021-2022,398
36.0,Thu,2022-05-12,19:00,Real Sociedad,Cádiz,3.0,0.7,3–0,2021-2022,399
36.0,Thu,2022-05-12,20:00,Rayo Vallecano,Villarreal,1.8,2.4,1–5,2021-2022,400
36.0,Thu,2022-05-12,21:30,Real Madrid,Levante,3.5,1.0,6–0,2021-2022,401
37.0,Sat,2022-05-14,18:30,Espanyol,Valencia,0.7,1.6,1–1,2021-2022,403
37.0,Sun,2022-05-15,19:30,Getafe,Barcelona,0.3,0.2,0–0,2021-2022,404
37.0,Sun,2022-05-15,19:30,Atlético Madrid,Sevilla,1.2,0.7,1–1,2021-2022,405
37.0,Sun,2022-05-15,19:30,Celta Vigo,Elche,2.1,0.5,1–0,2021-2022,406
37.0,Sun,2022-05-15,19:30,Mallorca,Rayo Vallecano,0.8,1.2,2–1,2021-2022,407
37.0,Sun,2022-05-15,19:30,Levante,Alavés,1.9,0.5,3–1,2021-2022,408
37.0,Sun,2022-05-15,19:30,Betis,Granada,2.3,1.1,2–0,2021-2022,409
37.0,Sun,2022-05-15,19:30,Villarreal,Real Sociedad,0.7,2.1,1–2,2021-2022,410
37.0,Sun,2022-05-15,19:30,Athletic Club,Osasuna,1.1,0.9,2–0,2021-2022,411
37.0,Sun,2022-05-15,19:30,Cádiz,Real Madrid,2.7,1.6,1–1,2021-2022,412
38.0,Fri,2022-05-20,21:00,Real Madrid,Betis,1.2,0.9,0–0,2021-2022,414
38.0,Fri,2022-05-20,21:00,Rayo Vallecano,Levante,2.5,2.5,2–4,2021-2022,415
38.0,Sat,2022-05-21,17:30,Valencia,Celta Vigo,1.5,0.9,2–0,2021-2022,416
38.0,Sun,2022-05-22,17:30,Elche,Getafe,2.7,1.3,3–1,2021-2022,417
38.0,Sun,2022-05-22,20:00,Osasuna,Mallorca,0.8,1.2,0–2,2021-2022,418
38.0,Sun,2022-05-22,20:00,Alavés,Cádiz,0.4,1.8,0–1,2021-2022,419
38.0,Sun,2022-05-22,20:00,Granada,Espanyol,1.7,0.3,0–0,2021-2022,420
38.0,Sun,2022-05-22,22:00,Barcelona,Villarreal,0.6,0.8,0–2,2021-2022,421
38.0,Sun,2022-05-22,22:00,Real Sociedad,Atlético Madrid,2.5,0.7,1–2,2021-2022,422
38.0,Sun,2022-05-22,22:00,Sevilla,Athletic Club,1.2,0.7,1–0,2021-2022,423
