Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Virgil van Dijk,nl NED,DF,Liverpool,32,1991,36,36,3177,35.3,2,2,4,2,0,0,3,1,2.8,2.8,1.6,4.4,32,200,7,Premier League,2023-2024
Destiny Udogie,it ITA,DF,Tottenham,20,2002,28,28,2391,26.6,2,3,5,2,0,0,7,1,2.4,2.4,2.2,4.6,83,155,138,Premier League,2023-2024
Pau Torres,es ESP,DF,Aston Villa,26,1997,29,27,2464,27.4,2,0,2,2,0,0,1,0,1.0,1.0,0.4,1.4,42,128,16,Premier League,2023-2024
Joachim Andersen,dk DEN,DF,Crystal Palace,27,1996,38,38,3415,37.9,2,3,5,2,0,0,7,0,1.7,1.7,2.8,4.5,21,147,10,Premier League,2023-2024
Carlos Vinícius,br BRA,FW,Fulham,28,1995,13,2,315,3.5,2,0,2,2,0,0,2,0,1.6,1.6,0.8,2.4,3,3,13,Premier League,2023-2024
Timo Werner,de GER,FW,Tottenham,27,1996,13,10,809,9.0,2,3,5,2,0,0,1,0,3.7,3.7,2.7,6.4,79,41,124,Premier League,2023-2024
Jacob Brown,sct SCO,"MF,FW",Luton Town,25,1998,19,12,1019,11.3,2,0,2,2,0,0,4,0,2.8,2.8,0.7,3.4,25,19,53,Premier League,2023-2024
Philip Billing,dk DEN,MF,Bournemouth,27,1996,29,13,1398,15.5,2,2,4,2,0,0,3,1,2.5,2.5,3.2,5.7,22,53,63,Premier League,2023-2024
Kevin Schade,de GER,"FW,MF",Brentford,21,2001,11,3,333,3.7,2,1,3,2,0,0,0,0,1.2,1.2,0.7,1.9,8,9,23,Premier League,2023-2024
Jean-Ricner Bellegarde,fr FRA,"MF,FW",Wolves,25,1998,22,10,958,10.6,2,1,3,2,0,0,0,1,1.6,1.6,1.0,2.5,30,39,49,Premier League,2023-2024
Luke Berry,eng ENG,"MF,DF",Luton Town,31,1992,17,2,323,3.6,2,1,3,2,0,0,1,0,1.0,1.0,0.3,1.3,1,8,7,Premier League,2023-2024
Takehiro Tomiyasu,jp JPN,DF,Arsenal,24,1998,22,10,1149,12.8,2,1,3,2,0,0,2,1,1.5,1.5,0.4,1.9,17,72,37,Premier League,2023-2024
Youri Tielemans,be BEL,"MF,FW",Aston Villa,26,1997,32,17,1622,18.0,2,6,8,2,0,0,3,0,1.3,1.3,2.6,3.9,23,128,46,Premier League,2023-2024
Adama Traoré,es ESP,"FW,MF",Fulham,27,1996,17,1,377,4.2,2,3,5,2,0,0,2,0,1.5,1.5,0.7,2.2,29,16,48,Premier League,2023-2024
Luis Sinisterra,co COL,"FW,MF",Bournemouth,24,1999,20,7,699,7.8,2,2,4,2,0,0,0,0,2.5,2.5,2.4,5.0,51,38,85,Premier League,2023-2024
Giovani Lo Celso,ar ARG,MF,Tottenham,27,1996,22,4,506,5.6,2,2,4,2,0,0,2,0,0.6,0.6,1.9,2.5,25,68,29,Premier League,2023-2024
Rico Lewis,eng ENG,"DF,MF",Manchester City,18,2004,16,8,809,9.0,2,0,2,2,0,0,1,0,0.6,0.6,1.1,1.8,21,33,46,Premier League,2023-2024
Harry Maguire,eng ENG,DF,Manchester Utd,30,1993,22,18,1653,18.4,2,2,4,2,0,0,4,0,2.0,2.0,1.2,3.3,20,73,2,Premier League,2023-2024
Axel Disasi,fr FRA,DF,Chelsea,25,1998,31,29,2579,28.7,2,0,2,2,0,0,6,0,2.4,2.4,0.3,2.7,30,112,21,Premier League,2023-2024
Josh Cullen,ie IRL,MF,Burnley,27,1996,25,23,2057,22.9,2,3,5,2,0,0,9,0,0.6,0.6,1.8,2.4,22,123,22,Premier League,2023-2024
Diogo Dalot,pt POR,DF,Manchester Utd,24,1999,36,35,3174,35.3,2,3,5,2,0,0,6,1,1.7,1.7,2.9,4.6,52,124,111,Premier League,2023-2024
Danilo,br BRA,MF,Nott'ham Forest,22,2001,29,20,1792,19.9,2,2,4,2,0,0,4,0,1.8,1.8,1.5,3.4,22,82,28,Premier League,2023-2024
Jarell Quansah,eng ENG,DF,Liverpool,20,2003,17,13,1190,13.2,2,0,2,2,0,0,1,0,1.0,1.0,0.1,1.1,13,67,1,Premier League,2023-2024
Christian Nørgaard,dk DEN,MF,Brentford,29,1994,31,30,2505,27.8,2,1,3,2,0,0,8,0,3.5,3.5,1.9,5.4,15,161,42,Premier League,2023-2024
Gabriel Osho,ng NGA,DF,Luton Town,24,1998,21,21,1846,20.5,2,0,2,2,0,0,3,0,1.1,1.1,0.1,1.2,10,37,4,Premier League,2023-2024
Amadou Onana,be BEL,MF,Everton,21,2001,30,23,2091,23.2,2,0,2,2,0,0,5,0,2.0,2.0,2.7,4.7,21,107,39,Premier League,2023-2024
Pedro Neto,pt POR,"FW,MF",Wolves,23,2000,20,18,1516,16.8,2,9,11,2,0,0,4,0,3.5,3.5,4.4,7.9,98,54,149,Premier League,2023-2024
Vitaliy Mykolenko,ua UKR,DF,Everton,24,1999,28,28,2469,27.4,2,0,2,2,0,0,1,0,1.5,1.5,0.9,2.4,14,55,68,Premier League,2023-2024
Álex Moreno,es ESP,DF,Aston Villa,30,1993,21,11,1031,11.5,2,0,2,2,0,0,2,0,1.1,1.1,1.1,2.3,32,24,83,Premier League,2023-2024
Tyrick Mitchell,eng ENG,"DF,MF",Crystal Palace,23,1999,37,37,3204,35.6,2,3,5,2,0,0,6,0,1.6,1.6,2.8,4.4,32,94,159,Premier League,2023-2024
Ben Mee,eng ENG,DF,Brentford,33,1989,16,15,1272,14.1,2,0,2,2,0,0,1,1,1.5,1.5,0.3,1.8,11,49,9,Premier League,2023-2024
Ethan Pinnock,jm JAM,DF,Brentford,30,1993,29,28,2521,28.0,2,0,2,2,0,0,1,0,2.0,2.0,1.0,3.0,11,61,16,Premier League,2023-2024
Max Kilman,eng ENG,DF,Wolves,26,1997,38,38,3420,38.0,2,0,2,2,0,0,7,0,1.8,1.8,1.4,3.2,22,117,5,Premier League,2023-2024
Pervis Estupiñán,ec ECU,DF,Brighton,25,1998,19,15,1243,13.8,2,3,5,2,0,0,4,0,1.0,1.0,3.5,4.4,47,83,88,Premier League,2023-2024
Nicolás Domínguez,ar ARG,"MF,FW",Nott'ham Forest,25,1998,26,19,1495,16.6,2,2,4,2,0,0,4,0,1.3,1.3,1.0,2.3,14,91,43,Premier League,2023-2024
Sasa Kalajdzic,at AUT,FW,Wolves,26,1997,11,1,166,1.8,2,0,2,2,0,0,0,0,1.1,1.1,1.0,2.0,1,5,9,Premier League,2023-2024
Joelinton,br BRA,"MF,FW",Newcastle Utd,26,1996,20,15,1279,14.2,2,1,3,2,0,0,6,0,3.1,3.1,2.8,5.9,29,56,60,Premier League,2023-2024
Alfie Doughty,eng ENG,DF,Luton Town,23,1999,37,34,2925,32.5,2,8,10,2,0,0,5,0,1.3,1.3,6.3,7.6,94,106,164,Premier League,2023-2024
Ansu Fati,es ESP,"MF,FW",Brighton,20,2002,19,3,521,5.8,2,0,2,2,0,0,2,0,3.4,3.4,0.8,4.2,16,28,50,Premier League,2023-2024
João Gomes,br BRA,MF,Wolves,22,2001,34,32,2649,29.4,2,1,3,2,0,0,11,0,1.7,1.7,1.1,2.8,28,101,44,Premier League,2023-2024
Nicolò Zaniolo,it ITA,"FW,MF",Aston Villa,24,1999,25,9,839,9.3,2,0,2,2,0,0,7,0,2.6,2.6,1.0,3.6,35,30,60,Premier League,2023-2024
Nathan Aké,nl NED,DF,Manchester City,28,1995,29,24,2042,22.7,2,2,4,2,0,0,0,0,2.5,2.5,1.2,3.7,24,116,18,Premier League,2023-2024
Manuel Akanji,ch SUI,"DF,MF",Manchester City,28,1995,30,28,2511,27.9,2,0,2,2,0,0,4,1,1.9,1.9,0.5,2.4,46,148,36,Premier League,2023-2024
Rayan Aït-Nouri,dz ALG,"DF,MF",Wolves,22,2001,33,29,2329,25.9,2,1,3,2,0,0,7,0,3.3,3.3,2.4,5.6,67,99,99,Premier League,2023-2024
Kristoffer Ajer,no NOR,DF,Brentford,25,1998,28,21,1832,20.4,2,1,3,2,0,0,5,0,1.3,1.3,2.3,3.6,22,61,31,Premier League,2023-2024
Anel Ahmedhodžić,ba BIH,DF,Sheffield Utd,24,1999,31,29,2649,29.4,2,0,2,2,0,0,11,1,3.1,3.1,0.8,4.0,15,43,21,Premier League,2023-2024
Tosin Adarabioyo,eng ENG,DF,Fulham,25,1997,20,18,1617,18.0,2,0,2,2,0,0,2,0,0.7,0.7,0.1,0.8,10,62,5,Premier League,2023-2024
Calvin Bassey,ng NGA,DF,Fulham,23,1999,29,25,2303,25.6,1,0,1,1,0,0,6,1,0.3,0.3,0.0,0.4,15,62,4,Premier League,2023-2024
Shandon Baptiste,gd GRN,MF,Brentford,25,1998,10,2,229,2.5,1,1,2,1,0,0,1,0,0.9,0.9,0.2,1.1,3,5,1,Premier League,2023-2024
Kieran Trippier,eng ENG,DF,Newcastle Utd,32,1990,28,26,2236,24.8,1,10,11,1,0,0,5,0,0.7,0.7,7.5,8.2,34,157,128,Premier League,2023-2024
Ryan Gravenberch,nl NED,MF,Liverpool,21,2002,26,12,1121,12.5,1,0,1,1,0,0,0,0,2.0,2.0,0.9,2.9,39,78,71,Premier League,2023-2024
Toti Gomes,pt POR,DF,Wolves,24,1999,35,31,2772,30.8,1,3,4,1,0,0,7,0,1.6,1.6,1.2,2.8,22,79,11,Premier League,2023-2024
André Gomes,pt POR,"MF,FW",Everton,30,1993,12,3,508,5.6,1,0,1,1,0,0,4,0,0.3,0.3,0.4,0.7,8,36,29,Premier League,2023-2024
Alfie Gilchrist,eng ENG,DF,Chelsea,19,2003,11,2,207,2.3,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,1,7,4,Premier League,2023-2024
Saman Ghoddos,ir IRN,DF,Brentford,29,1993,19,7,739,8.2,1,0,1,1,0,0,5,0,0.3,0.3,1.1,1.4,22,36,31,Premier League,2023-2024
James Garner,eng ENG,MF,Everton,22,2001,37,34,3004,33.4,1,2,3,1,0,0,7,0,2.7,2.7,4.6,7.3,36,100,76,Premier League,2023-2024
Oleksandr Zinchenko,ua UKR,DF,Arsenal,26,1996,27,20,1722,19.1,1,2,3,1,0,0,2,0,0.6,0.6,2.5,3.1,40,229,58,Premier League,2023-2024
Andros Townsend,eng ENG,"MF,FW",Luton Town,32,1991,27,14,1210,13.4,1,3,4,1,0,0,1,0,1.2,1.2,1.3,2.5,47,35,71,Premier League,2023-2024
Sandro Tonali,it ITA,MF,Newcastle Utd,23,2000,8,5,438,4.9,1,0,1,1,0,0,2,0,0.7,0.7,0.6,1.3,11,19,21,Premier League,2023-2024
Harry Toffolo,eng ENG,DF,Nott'ham Forest,27,1995,23,15,1459,16.2,1,3,4,1,0,0,3,0,1.6,1.6,1.5,3.2,10,42,34,Premier League,2023-2024
Kenny Tete,nl NED,DF,Fulham,27,1995,14,10,867,9.6,1,0,1,1,0,0,2,0,0.9,0.9,0.4,1.2,20,54,38,Premier League,2023-2024
Charlie Taylor,eng ENG,DF,Burnley,29,1993,28,25,2331,25.9,1,1,2,1,0,0,8,0,0.2,0.2,1.2,1.5,36,82,81,Premier League,2023-2024
James Tarkowski,eng ENG,DF,Everton,30,1992,38,38,3419,38.0,1,1,2,1,0,0,11,0,2.6,2.6,2.5,5.1,15,130,20,Premier League,2023-2024
John Stones,eng ENG,"DF,MF",Manchester City,29,1994,16,12,1064,11.8,1,0,1,1,0,0,2,0,1.0,1.0,0.2,1.3,16,57,24,Premier League,2023-2024
Vinicius Souza,br BRA,MF,Sheffield Utd,24,1999,36,29,2668,29.6,1,0,1,1,0,0,3,0,0.6,0.6,0.2,0.9,8,66,21,Premier League,2023-2024
Lewis Hall,eng ENG,DF,Newcastle Utd,18,2004,18,8,781,8.7,1,0,1,1,0,0,2,0,0.3,0.3,0.3,0.6,19,46,27,Premier League,2023-2024
Oscar Bobb,no NOR,"FW,MF",Manchester City,20,2003,14,2,302,3.4,1,1,2,1,0,0,0,0,1.4,1.4,1.2,2.6,13,25,38,Premier League,2023-2024
Sander Berge,no NOR,MF,Burnley,25,1998,37,34,3005,33.4,1,2,3,1,0,0,10,1,1.9,1.9,2.4,4.3,64,164,29,Premier League,2023-2024
Jóhann Berg Guðmundsson,is ISL,"MF,FW",Burnley,32,1990,26,12,1192,13.2,1,3,4,1,0,0,2,0,1.9,1.9,2.7,4.5,13,59,69,Premier League,2023-2024
Rodrigo Bentancur,uy URU,MF,Tottenham,26,1997,23,13,1005,11.2,1,1,2,1,0,0,7,0,1.9,1.9,0.5,2.4,16,72,31,Premier League,2023-2024
Alex Scott,eng ENG,MF,Bournemouth,19,2003,23,11,1014,11.3,1,1,2,1,0,0,3,0,0.7,0.7,1.7,2.4,24,50,35,Premier League,2023-2024
Albert Sambi Lokonga,be BEL,MF,Luton Town,23,1999,17,16,1303,14.5,1,3,4,1,0,0,4,0,0.6,0.6,1.4,2.0,29,72,13,Premier League,2023-2024
David Brooks,wls WAL,"FW,MF",Bournemouth,26,1997,13,2,282,3.1,1,1,2,1,0,0,1,0,2.2,2.2,1.0,3.2,8,21,27,Premier League,2023-2024
Armando Broja,al ALB,FW,Chelsea,21,2001,13,6,454,5.0,1,0,1,1,0,0,0,0,2.4,2.4,0.2,2.5,11,6,37,Premier League,2023-2024
Conor Bradley,nir NIR,DF,Liverpool,20,2003,11,10,753,8.4,1,3,4,1,0,0,2,0,0.9,0.9,1.5,2.3,35,29,64,Premier League,2023-2024
Mads Roerslev,dk DEN,DF,Brentford,24,1999,34,22,1985,22.1,1,2,3,1,0,0,1,0,0.9,0.9,1.8,2.7,18,43,90,Premier League,2023-2024
Jack Robinson,eng ENG,DF,Sheffield Utd,29,1993,34,31,2885,32.1,1,1,2,1,0,0,10,0,1.2,1.2,1.2,2.4,8,63,14,Premier League,2023-2024
Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,33,1989,13,0,128,1.4,1,0,1,1,0,0,1,0,1.0,1.0,0.0,1.0,5,8,13,Premier League,2023-2024
Chris Richards,us USA,"DF,MF",Crystal Palace,23,2000,26,23,2094,23.3,1,1,2,1,0,0,3,0,0.6,0.6,0.4,1.0,1,43,1,Premier League,2023-2024
Tim Ream,us USA,DF,Fulham,35,1987,18,17,1503,16.7,1,0,1,1,0,0,4,1,1.0,1.0,0.0,1.0,11,65,3,Premier League,2023-2024
Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,22,2001,16,8,853,9.5,1,1,2,1,0,0,2,0,2.2,2.2,1.0,3.2,33,28,69,Premier League,2023-2024
Christian Eriksen,dk DEN,MF,Manchester Utd,31,1992,22,12,1141,12.7,1,2,3,1,0,0,1,0,1.0,1.0,2.3,3.3,20,68,23,Premier League,2023-2024
Wataru Endo,jp JPN,MF,Liverpool,30,1993,29,20,1722,19.1,1,0,1,1,0,0,10,0,0.5,0.5,1.7,2.3,10,101,21,Premier League,2023-2024
Emerson,br BRA,DF,Tottenham,24,1999,22,11,1161,12.9,1,0,1,1,0,0,4,0,0.2,0.2,0.4,0.6,21,57,35,Premier League,2023-2024
Trevoh Chalobah,eng ENG,DF,Chelsea,24,1999,13,10,952,10.6,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,5,31,9,Premier League,2023-2024
Timothy Castagne,be BEL,DF,Fulham,27,1995,34,29,2634,29.3,1,3,4,1,0,0,3,0,1.6,1.6,1.9,3.5,48,77,113,Premier League,2023-2024
Casemiro,br BRA,"MF,DF",Manchester Utd,31,1992,25,24,1982,22.0,1,2,3,1,0,0,7,0,3.5,3.5,1.0,4.5,12,112,36,Premier League,2023-2024
Tom Cairney,sct SCO,MF,Fulham,32,1991,34,14,1488,16.5,1,4,5,1,0,0,3,0,1.1,1.1,2.3,3.4,35,145,72,Premier League,2023-2024
Moisés Caicedo,ec ECU,MF,Chelsea,21,2001,35,33,2866,31.8,1,3,4,1,0,0,11,0,0.4,0.4,2.6,3.0,27,173,27,Premier League,2023-2024
Emerson Palmieri,it ITA,DF,West Ham,28,1994,36,35,3137,34.9,1,2,3,1,0,0,10,0,1.5,1.5,2.4,3.9,59,125,124,Premier League,2023-2024
Dango Ouattara,bf BFA,"FW,DF",Bournemouth,21,2002,30,12,1229,13.7,1,2,3,1,0,0,3,0,2.6,2.6,1.5,4.1,47,35,90,Premier League,2023-2024
Frank Onyeka,ng NGA,MF,Brentford,25,1998,26,11,1161,12.9,1,2,3,1,0,0,8,0,2.2,2.2,1.8,4.0,17,33,39,Premier League,2023-2024
Levi Colwill,eng ENG,DF,Chelsea,20,2003,23,20,1797,20.0,1,1,2,1,0,0,2,0,1.3,1.3,1.2,2.5,23,73,27,Premier League,2023-2024
Nathan Collins,ie IRL,DF,Brentford,22,2001,32,29,2652,29.5,1,1,2,1,0,0,3,0,1.7,1.7,2.2,3.9,11,97,18,Premier League,2023-2024
Jordan Clark,eng ENG,MF,Luton Town,29,1993,23,14,1304,14.5,1,1,2,1,0,0,4,0,1.0,1.0,1.3,2.2,21,51,39,Premier League,2023-2024
Carney Chukwuemeka,eng ENG,"MF,FW",Chelsea,19,2003,9,2,227,2.5,1,1,2,1,0,0,2,0,0.2,0.2,0.3,0.5,4,12,19,Premier League,2023-2024
Curtis Jones,eng ENG,MF,Liverpool,22,2001,23,14,1167,13.0,1,1,2,1,0,0,3,1,2.6,2.6,0.7,3.3,31,74,88,Premier League,2023-2024
Vitaly Janelt,de GER,"MF,DF",Brentford,25,1998,38,37,3054,33.9,1,3,4,1,0,0,8,0,1.8,1.8,4.8,6.5,25,123,81,Premier League,2023-2024
Danny Ings,eng ENG,FW,West Ham,31,1992,20,3,404,4.5,1,0,1,1,0,0,1,0,1.3,1.3,0.3,1.5,7,8,29,Premier League,2023-2024
Oliver Norwood,nir NIR,MF,Sheffield Utd,32,1991,27,16,1440,16.0,1,0,1,0,1,1,8,0,1.1,0.3,0.6,0.9,3,73,10,Premier League,2023-2024
Moussa Niakhate,sn SEN,DF,Nott'ham Forest,27,1996,21,15,1460,16.2,1,0,1,1,0,0,5,1,1.1,1.1,0.1,1.2,13,39,6,Premier League,2023-2024
Mason Mount,eng ENG,"MF,FW",Manchester Utd,24,1999,14,5,516,5.7,1,0,1,1,0,0,2,0,0.4,0.4,0.3,0.7,9,21,34,Premier League,2023-2024
Kieffer Moore,wls WAL,"FW,MF",Bournemouth,30,1992,8,0,108,1.2,1,0,1,1,0,0,0,0,1.5,1.5,0.2,1.7,2,4,15,Premier League,2023-2024
Lewis Miley,eng ENG,MF,Newcastle Utd,17,2006,17,14,1202,13.4,1,3,4,1,0,0,1,0,1.2,1.2,1.7,2.9,14,53,54,Premier League,2023-2024
Teden Mengi,eng ENG,DF,Luton Town,21,2002,30,28,2469,27.4,1,0,1,1,0,0,3,0,0.6,0.6,0.3,0.9,15,54,1,Premier League,2023-2024
Hannibal Mejbri,tn TUN,"MF,FW",Manchester Utd,20,2003,5,1,133,1.5,1,0,1,1,0,0,1,0,0.0,0.0,0.4,0.4,2,6,10,Premier League,2023-2024
Arnaut Danjuma,nl NED,"MF,FW",Everton,26,1997,14,5,595,6.6,1,0,1,1,0,0,0,0,2.6,2.6,1.1,3.7,24,9,44,Premier League,2023-2024
Ameen Al-Dakhil,be BEL,DF,Burnley,21,2002,13,12,1056,11.7,1,0,1,1,0,0,1,0,1.3,1.3,0.1,1.4,7,35,9,Premier League,2023-2024
Maxwel Cornet,ci CIV,"MF,FW",West Ham,26,1996,7,1,112,1.2,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,3,2,8,Premier League,2023-2024
Konstantinos Mavropanos,gr GRE,DF,West Ham,25,1997,19,16,1500,16.7,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.4,10,38,2,Premier League,2023-2024
Anthony Martial,fr FRA,FW,Manchester Utd,27,1995,13,5,448,5.0,1,0,1,1,0,0,0,0,1.2,1.2,0.2,1.5,6,12,36,Premier League,2023-2024
Lucas Digne,fr FRA,DF,Aston Villa,30,1993,33,27,2410,26.8,1,3,4,1,0,0,7,0,1.1,1.1,4.1,5.2,42,77,200,Premier League,2023-2024
Amad Diallo,ci CIV,"FW,MF",Manchester Utd,21,2002,9,3,390,4.3,1,1,2,1,0,0,1,0,0.5,0.5,1.1,1.6,11,10,31,Premier League,2023-2024
Leander Dendoncker,be BEL,MF,Aston Villa,28,1995,8,1,119,1.3,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,0,3,2,Premier League,2023-2024
Craig Dawson,eng ENG,DF,Wolves,33,1990,25,25,2209,24.5,1,1,2,1,0,0,7,0,1.5,1.5,1.4,2.9,1,49,4,Premier League,2023-2024
Ben Davies,wls WAL,DF,Tottenham,30,1993,17,12,1090,12.1,1,0,1,1,0,0,2,0,2.3,2.3,0.4,2.7,13,71,20,Premier League,2023-2024
Jakub Kiwior,pl POL,DF,Arsenal,23,2000,20,11,946,10.5,1,3,4,1,0,0,1,0,0.8,0.8,0.9,1.7,4,55,16,Premier League,2023-2024
Michael Keane,eng ENG,DF,Everton,30,1993,9,4,439,4.9,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,4,14,3,Premier League,2023-2024
Mathias Jørgensen,dk DEN,DF,Brentford,33,1990,14,12,1087,12.1,1,0,1,1,0,0,4,0,0.7,0.7,0.9,1.7,5,50,4,Premier League,2023-2024
Mads Juel Andersen,dk DEN,DF,Luton Town,25,1997,8,4,400,4.4,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,0,7,1,Premier League,2023-2024
Orel Mangala,be BEL,MF,Nott'ham Forest,25,1998,20,19,1563,17.4,1,0,1,1,0,0,6,0,0.8,0.8,0.2,1.1,13,45,14,Premier League,2023-2024
Saša Lukić,rs SRB,MF,Fulham,26,1996,24,13,1122,12.5,1,0,1,1,0,0,3,0,1.6,1.6,0.8,2.4,12,43,27,Premier League,2023-2024
Tom Lockyer,wls WAL,DF,Luton Town,28,1994,14,14,1169,13.0,1,1,2,1,0,0,4,0,1.1,1.1,0.6,1.7,6,37,2,Premier League,2023-2024
Valentino Livramento,eng ENG,DF,Newcastle Utd,20,2002,26,12,1314,14.6,1,0,1,1,0,0,1,0,0.4,0.4,0.8,1.2,44,61,76,Premier League,2023-2024
Victor Lindelöf,se SWE,DF,Manchester Utd,29,1994,19,14,1328,14.8,1,1,2,1,0,0,2,0,0.8,0.8,0.3,1.1,17,40,17,Premier League,2023-2024
Jefferson Lerma,co COL,"MF,DF",Crystal Palace,28,1994,28,27,2400,26.7,1,1,2,1,0,0,8,0,2.7,2.7,2.2,4.8,14,106,51,Premier League,2023-2024
Jamaal Lascelles,eng ENG,DF,Newcastle Utd,29,1993,16,13,1080,12.0,1,0,1,1,0,0,4,0,0.7,0.7,0.1,0.8,8,31,3,Premier League,2023-2024
George Earthy,eng ENG,FW,West Ham,18,2004,3,0,34,0.4,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,1,3,Premier League,2023-2024
Matt Doherty,ie IRL,"DF,MF",Wolves,31,1992,30,9,1150,12.8,1,0,1,1,0,0,2,0,0.8,0.8,1.3,2.2,12,31,64,Premier League,2023-2024
Lewis Dobbin,eng ENG,MF,Everton,20,2003,12,1,232,2.6,1,0,1,1,0,0,1,0,0.3,0.3,0.5,0.8,6,3,20,Premier League,2023-2024
Mateo Kovačić,hr CRO,MF,Manchester City,29,1994,30,16,1551,17.2,1,0,1,1,0,0,4,0,1.3,1.3,1.6,2.9,37,100,38,Premier League,2023-2024
Ezri Konsa,eng ENG,DF,Aston Villa,25,1997,35,35,3069,34.1,1,0,1,1,0,0,5,0,2.5,2.5,0.5,3.0,37,136,33,Premier League,2023-2024
Luca Koleosho,it ITA,"MF,FW",Burnley,18,2004,15,13,974,10.8,1,1,2,1,0,0,0,0,2.0,2.0,1.3,3.3,53,19,82,Premier League,2023-2024
Lorenz Assignon,tg TOG,DF,Burnley,23,2000,15,15,1234,13.7,1,2,3,1,0,0,5,1,0.4,0.4,2.6,3.0,38,34,57,Premier League,2023-2024
Antony,br BRA,FW,Manchester Utd,23,2000,29,15,1324,14.7,1,1,2,1,0,0,5,0,3.4,3.4,2.8,6.1,53,64,149,Premier League,2023-2024
Edson Álvarez,mx MEX,MF,West Ham,25,1997,31,28,2377,26.4,1,1,2,1,0,0,11,0,1.3,1.3,0.6,1.9,20,91,26,Premier League,2023-2024
Fabio Vieira,pt POR,"MF,FW",Arsenal,23,2000,11,2,297,3.3,1,2,3,0,1,1,0,1,1.3,0.5,1.6,2.1,12,15,30,Premier League,2023-2024
Joël Veltman,nl NED,DF,Brighton,31,1992,27,17,1588,17.6,1,1,2,1,0,0,4,0,0.4,0.4,0.5,0.9,24,85,54,Premier League,2023-2024
Alejo Véliz,ar ARG,FW,Tottenham,19,2003,8,0,50,0.6,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,0,1,3,Premier League,2023-2024
Raphaël Varane,fr FRA,DF,Manchester Utd,30,1993,22,16,1375,15.3,1,0,1,1,0,0,2,0,1.3,1.3,0.1,1.3,16,59,2,Premier League,2023-2024
Illia Zabarnyi,ua UKR,DF,Bournemouth,20,2002,37,37,3330,37.0,1,0,1,1,0,0,5,0,1.1,1.1,0.4,1.5,24,109,1,Premier League,2023-2024
Ryan Yates,eng ENG,MF,Nott'ham Forest,25,1997,35,21,1992,22.1,1,1,2,1,0,0,6,0,2.6,2.6,0.8,3.5,18,73,37,Premier League,2023-2024
Cauley Woodrow,eng ENG,"FW,MF",Luton Town,28,1994,24,2,427,4.7,1,1,2,1,0,0,2,0,1.4,1.4,1.2,2.6,7,6,22,Premier League,2023-2024
Joe Willock,eng ENG,MF,Newcastle Utd,23,1999,9,5,419,4.7,1,0,1,1,0,0,0,0,0.8,0.8,0.6,1.4,16,17,26,Premier League,2023-2024
Ola Aina,ng NGA,DF,Nott'ham Forest,26,1996,22,20,1692,18.8,1,1,2,1,0,0,3,0,0.3,0.3,0.9,1.2,52,69,37,Premier League,2023-2024
Nayef Aguerd,ma MAR,DF,West Ham,27,1996,21,21,1857,20.6,1,0,1,1,0,0,3,1,1.5,1.5,0.3,1.8,10,68,3,Premier League,2023-2024
Max Aarons,eng ENG,DF,Bournemouth,23,2000,20,13,1237,13.7,0,1,1,0,0,0,1,0,0.0,0.0,0.8,0.9,22,43,26,Premier League,2023-2024
Tyler Adams,us USA,MF,Bournemouth,24,1999,3,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,5,1,Premier League,2023-2024
Brandon Aguilera,cr CRC,FW,Nott'ham Forest,20,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,Premier League,2023-2024
Naouirou Ahamada,fr FRA,"MF,FW",Crystal Palace,21,2002,20,0,349,3.9,0,0,0,0,0,0,4,1,0.5,0.5,0.0,0.5,19,25,20,Premier League,2023-2024
Thiago Alcántara,es ESP,MF,Liverpool,32,1991,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Premier League,2023-2024
Alisson,br BRA,GK,Liverpool,30,1992,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,Premier League,2023-2024
Neco Williams,wls WAL,DF,Nott'ham Forest,22,2001,26,18,1637,18.2,0,1,1,0,0,0,4,0,0.8,0.8,1.6,2.5,48,47,86,Premier League,2023-2024
Joe Worrall,eng ENG,DF,Nott'ham Forest,26,1997,7,5,439,4.9,0,0,0,0,0,0,0,1,0.1,0.1,0.2,0.3,0,8,1,Premier League,2023-2024
