Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,League,Season
Callum Hudson-Odoi,eng ENG,"FW,DF",Chelsea,19,2000,23,10,1059,11.8,2,3,5,2,0,0,0,0,1.3,1.3,2.8,4.1,89,75,155,Premier League,2020-2021
Conor Gallagher,eng ENG,MF,West Brom,20,2000,30,28,2531,28.1,2,2,4,2,0,0,11,0,1.5,1.5,1.8,3.3,32,97,59,Premier League,2020-2021
Georginio Wijnaldum,nl NED,MF,Liverpool,29,1990,38,34,2941,32.7,2,0,2,2,0,0,1,0,2.6,2.6,1.4,3.9,62,133,59,Premier League,2020-2021
Ezgjan Alioski,mk MKD,"DF,MF",Leeds United,28,1992,36,29,2461,27.3,2,3,5,2,0,0,7,0,1.6,1.6,3.3,4.9,77,132,122,Premier League,2020-2021
Trent Alexander-Arnold,eng ENG,DF,Liverpool,21,1998,36,34,3031,33.7,2,7,9,2,0,0,2,0,2.6,2.6,8.6,11.2,98,251,249,Premier League,2020-2021
Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,22,1997,34,34,3060,34.0,2,4,6,2,0,0,3,0,0.9,0.9,2.3,3.2,89,145,176,Premier League,2020-2021
Serge Aurier,ci CIV,DF,Tottenham,27,1992,19,19,1605,17.8,2,3,5,2,0,0,0,0,1.1,1.1,3.4,4.5,28,59,82,Premier League,2020-2021
Granit Xhaka,ch SUI,"MF,DF",Arsenal,27,1992,31,29,2522,28.0,1,2,3,1,0,0,7,1,0.9,0.9,1.5,2.3,41,276,31,Premier League,2020-2021
James Tarkowski,eng ENG,DF,Burnley,27,1992,36,36,3240,36.0,1,0,1,1,0,0,6,0,3.4,3.4,1.2,4.5,4,83,13,Premier League,2020-2021
Paul Dummett,wls WAL,DF,Newcastle Utd,28,1991,15,14,1255,13.9,1,0,1,1,0,0,2,0,0.3,0.3,0.2,0.5,2,29,5,Premier League,2020-2021
Darnell Furlong,eng ENG,DF,West Brom,24,1995,35,32,2932,32.6,1,3,4,1,0,0,5,0,2.0,2.0,1.9,4.0,44,78,104,Premier League,2020-2021
Dwight Gayle,eng ENG,"FW,MF",Newcastle Utd,29,1990,18,4,514,5.7,1,1,2,1,0,0,0,0,2.9,2.9,0.3,3.3,3,6,30,Premier League,2020-2021
Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,20,2000,11,4,414,4.6,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.2,15,28,27,Premier League,2020-2021
Kieran Tierney,sct SCO,DF,Arsenal,23,1997,27,26,2299,25.5,1,3,4,1,0,0,4,0,0.5,0.5,3.5,4.0,82,95,194,Premier League,2020-2021
Carlos Vinícius,br BRA,FW,Tottenham,25,1995,9,3,308,3.4,1,0,1,1,0,0,2,0,1.2,1.2,0.1,1.3,1,2,12,Premier League,2020-2021
Kyle Walker,eng ENG,DF,Manchester City,30,1990,24,22,1946,21.6,1,1,2,1,0,0,1,0,0.3,0.3,0.6,0.9,80,130,71,Premier League,2020-2021
Luke Thomas,eng ENG,DF,Leicester City,19,2001,14,12,969,10.8,1,0,1,1,0,0,2,0,0.3,0.3,0.7,1.0,15,27,45,Premier League,2020-2021
Çağlar Söyüncü,tr TUR,DF,Leicester City,24,1996,23,19,1819,20.2,1,0,1,1,0,0,2,0,0.7,0.7,0.5,1.2,27,90,2,Premier League,2020-2021
Andros Townsend,eng ENG,"MF,FW",Crystal Palace,29,1991,34,25,2258,25.1,1,5,6,1,0,0,0,0,2.3,2.3,4.0,6.2,72,75,112,Premier League,2020-2021
Pascal Struijk,nl NED,"DF,MF",Leeds United,20,1999,27,22,2075,23.1,1,0,1,1,0,0,3,0,1.7,1.7,0.1,1.8,4,71,5,Premier League,2020-2021
Jan Bednarek,pl POL,DF,Southampton,24,1996,36,36,3100,34.4,1,1,2,1,0,0,5,1,0.7,0.7,0.6,1.3,13,76,3,Premier League,2020-2021
Donny van de Beek,nl NED,"MF,FW",Manchester Utd,23,1997,19,4,524,5.8,1,1,2,1,0,0,1,0,0.4,0.4,0.9,1.3,7,16,39,Premier League,2020-2021
Steven Alzate,co COL,MF,Brighton,21,1998,15,10,896,10.0,1,0,1,1,0,0,2,0,0.8,0.8,0.6,1.4,16,39,16,Premier League,2020-2021
Daniel Amartey,gh GHA,DF,Leicester City,25,1994,12,8,722,8.0,1,0,1,1,0,0,3,0,0.4,0.4,0.0,0.4,4,24,0,Premier League,2020-2021
Nathan Tella,ng NGA,"FW,MF",Southampton,21,1999,18,7,745,8.3,1,1,2,1,0,0,2,0,1.6,1.6,0.8,2.4,19,9,36,Premier League,2020-2021
Luke Shaw,eng ENG,DF,Manchester Utd,25,1995,32,30,2654,29.5,1,5,6,1,0,0,8,0,0.6,0.6,6.4,7.0,110,147,209,Premier League,2020-2021
Jonjo Shelvey,eng ENG,MF,Newcastle Utd,28,1992,30,29,2617,29.1,1,3,4,1,0,0,7,0,2.5,2.5,3.0,5.5,20,132,24,Premier League,2020-2021
Liam Cooper,sct SCO,DF,Leeds United,28,1991,25,25,2185,24.3,1,0,1,1,0,0,4,1,1.8,1.8,0.0,1.8,12,88,1,Premier League,2020-2021
Karlan Grant,eng ENG,"FW,MF",West Brom,22,1997,21,14,1127,12.5,1,0,1,1,0,0,1,0,1.8,1.8,0.2,2.0,21,13,69,Premier League,2020-2021
Mason Holgate,eng ENG,DF,Everton,23,1996,28,26,2287,25.4,1,0,1,1,0,0,9,0,1.0,1.0,0.7,1.7,21,57,36,Premier League,2020-2021
Conor Hourihane,ie IRL,MF,Aston Villa,29,1991,4,3,225,2.5,1,1,2,1,0,0,0,0,0.7,0.7,0.6,1.3,1,23,11,Premier League,2020-2021
Adam Webster,eng ENG,DF,Brighton,25,1995,29,29,2594,28.8,1,0,1,1,0,0,4,0,2.0,2.0,0.2,2.2,42,133,4,Premier League,2020-2021
Fabian Schär,ch SUI,DF,Newcastle Utd,28,1991,18,13,1246,13.8,1,0,1,0,1,1,4,1,1.3,0.5,0.0,0.5,6,41,0,Premier League,2020-2021
Nélson Semedo,pt POR,"DF,MF",Wolves,26,1993,34,34,2983,33.1,1,1,2,1,0,0,5,0,1.3,1.3,1.3,2.6,111,138,155,Premier League,2020-2021
Toby Alderweireld,be BEL,DF,Tottenham,31,1989,25,25,2240,24.9,1,0,1,1,0,0,2,0,0.7,0.7,0.7,1.4,3,59,1,Premier League,2020-2021
Grady Diangana,cd COD,"MF,FW",West Brom,22,1998,20,15,1235,13.7,1,0,1,1,0,0,0,0,1.1,1.1,0.2,1.2,25,32,84,Premier League,2020-2021
Rúben Dias,pt POR,DF,Manchester City,23,1997,32,32,2843,31.6,1,0,1,1,0,0,4,0,1.9,1.9,0.1,2.0,38,154,5,Premier League,2020-2021
Moussa Djenepo,ml MLI,MF,Southampton,22,1998,27,15,1240,13.8,1,0,1,1,0,0,5,0,0.8,0.8,0.4,1.2,28,32,78,Premier League,2020-2021
Conor Coady,eng ENG,DF,Wolves,27,1993,37,37,3303,36.7,1,0,1,1,0,0,5,0,1.0,1.0,0.2,1.2,4,67,2,Premier League,2020-2021
Tyler Roberts,wls WAL,"MF,FW",Leeds United,21,1999,27,14,1340,14.9,1,2,3,1,0,0,3,0,1.8,1.8,2.3,4.1,33,53,89,Premier League,2020-2021
Andrew Robertson,sct SCO,DF,Liverpool,26,1994,38,38,3383,37.6,1,7,8,1,0,0,2,0,1.5,1.5,6.6,8.0,119,228,289,Premier League,2020-2021
Nathaniel Phillips,eng ENG,DF,Liverpool,23,1997,17,15,1456,16.2,1,1,2,1,0,0,2,0,1.0,1.0,0.5,1.6,9,55,3,Premier League,2020-2021
Fred,br BRA,MF,Manchester Utd,27,1993,30,27,2390,26.6,1,0,1,1,0,0,5,0,1.8,1.8,1.9,3.7,31,189,33,Premier League,2020-2021
Ryan Fredericks,eng ENG,"DF,FW",West Ham,27,1992,14,6,569,6.3,1,1,2,1,0,0,2,0,0.3,0.3,1.2,1.5,11,20,39,Premier League,2020-2021
Dennis Praet,be BEL,MF,Leicester City,26,1994,15,10,718,8.0,1,1,2,1,0,0,0,0,0.4,0.4,1.1,1.5,22,25,55,Premier League,2020-2021
Jay Rodriguez,eng ENG,FW,Burnley,31,1989,31,12,1265,14.1,1,2,3,1,0,0,3,0,3.0,3.0,1.1,4.1,16,23,79,Premier League,2020-2021
Oriol Romeu,es ESP,MF,Southampton,28,1991,21,20,1763,19.6,1,1,2,1,0,0,6,0,0.5,0.5,1.4,1.8,25,91,15,Premier League,2020-2021
Antonio Rüdiger,de GER,DF,Chelsea,27,1993,19,19,1710,19.0,1,0,1,1,0,0,0,0,1.3,1.3,0.4,1.7,24,71,6,Premier League,2020-2021
Ben Osborn,eng ENG,"MF,DF",Sheffield Utd,25,1994,24,17,1604,17.8,1,0,1,1,0,0,1,0,1.1,1.1,2.0,3.2,27,77,100,Premier League,2020-2021
Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,26,1993,13,2,253,2.8,1,1,2,1,0,0,0,0,0.3,0.3,0.3,0.6,5,20,21,Premier League,2020-2021
Anthony Elanga,se SWE,FW,Manchester Utd,18,2002,2,2,155,1.7,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.5,2,3,13,Premier League,2020-2021
Mohamed Elneny,eg EGY,MF,Arsenal,28,1992,23,17,1544,17.2,1,0,1,1,0,0,3,0,0.4,0.4,0.2,0.6,17,99,12,Premier League,2020-2021
Leander Dendoncker,be BEL,"MF,DF",Wolves,25,1995,33,28,2503,27.8,1,0,1,1,0,0,4,0,3.1,3.1,0.7,3.9,15,88,31,Premier League,2020-2021
Yves Bissouma,ml MLI,MF,Brighton,23,1996,36,35,3111,34.6,1,0,1,1,0,0,8,1,1.4,1.4,0.9,2.3,55,146,26,Premier League,2020-2021
Willy Boly,ci CIV,DF,Wolves,29,1991,21,21,1879,20.9,1,1,2,1,0,0,2,0,1.1,1.1,0.3,1.4,5,44,1,Premier League,2020-2021
Robbie Brady,ie IRL,MF,Burnley,28,1992,19,12,1052,11.7,1,1,2,1,0,0,3,0,0.8,0.8,0.9,1.7,14,26,40,Premier League,2020-2021
Daniel Jebbison,eng ENG,FW,Sheffield Utd,16,2003,4,3,284,3.2,1,0,1,1,0,0,0,0,1.1,1.1,0.0,1.2,2,1,6,Premier League,2020-2021
Ben Johnson,eng ENG,"DF,FW",West Ham,20,2000,14,5,523,5.8,1,0,1,1,0,0,1,0,0.4,0.4,0.4,0.8,11,20,24,Premier League,2020-2021
Curtis Jones,eng ENG,MF,Liverpool,19,2001,24,13,1179,13.1,1,2,3,1,0,0,2,0,1.7,1.7,1.5,3.2,42,89,79,Premier League,2020-2021
Willian José,br BRA,FW,Wolves,28,1991,17,12,1110,12.3,1,0,1,1,0,0,0,0,1.6,1.6,1.2,2.8,12,15,55,Premier League,2020-2021
Jordan Henderson,eng ENG,"MF,DF",Liverpool,30,1990,21,20,1704,18.9,1,1,2,1,0,0,0,0,1.3,1.3,1.5,2.8,46,169,21,Premier League,2020-2021
Kortney Hause,eng ENG,DF,Aston Villa,25,1995,7,7,630,7.0,1,0,1,1,0,0,2,0,1.0,1.0,0.0,1.0,1,10,0,Premier League,2020-2021
Jimmy Dunne,ie IRL,DF,Burnley,22,1997,3,3,270,3.0,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,0,4,1,Premier League,2020-2021
César Azpilicueta,es ESP,DF,Chelsea,30,1989,26,24,2188,24.3,1,2,3,1,0,0,5,1,0.7,0.7,2.5,3.2,37,135,83,Premier League,2020-2021
Fabián Balbuena,py PAR,DF,West Ham,28,1991,14,13,1198,13.3,1,0,1,1,0,0,1,1,0.7,0.7,0.0,0.7,3,30,2,Premier League,2020-2021
Kalvin Phillips,eng ENG,MF,Leeds United,24,1995,29,28,2428,27.0,1,2,3,1,0,0,10,0,0.5,0.5,3.4,3.9,13,137,14,Premier League,2020-2021
Wilfred Ndidi,ng NGA,"MF,DF",Leicester City,23,1996,26,25,2176,24.2,1,4,5,1,0,0,6,0,0.7,0.7,1.3,2.0,7,73,17,Premier League,2020-2021
João Moutinho,pt POR,MF,Wolves,33,1986,33,28,2528,28.1,1,1,2,1,0,0,5,1,0.6,0.6,2.4,3.1,32,169,37,Premier League,2020-2021
Tyrick Mitchell,eng ENG,DF,Crystal Palace,20,1999,19,19,1710,19.0,1,1,2,1,0,0,1,0,0.8,0.8,0.2,1.1,15,77,30,Premier League,2020-2021
Sander Berge,no NOR,MF,Sheffield Utd,22,1998,15,13,1120,12.4,1,1,2,0,1,1,4,0,1.2,0.4,1.1,1.6,39,39,33,Premier League,2020-2021
Steven Bergwijn,nl NED,"FW,MF",Tottenham,22,1997,21,13,1208,13.4,1,3,4,1,0,0,3,0,2.0,2.0,0.9,2.9,32,25,83,Premier League,2020-2021
Bernard,br BRA,"MF,FW",Everton,27,1992,12,3,455,5.1,1,0,1,1,0,0,2,0,0.3,0.3,0.6,0.8,13,37,42,Premier League,2020-2021
Dan Burn,eng ENG,DF,Brighton,28,1992,27,23,2061,22.9,1,0,1,1,0,0,5,0,1.5,1.5,0.8,2.3,34,87,73,Premier League,2020-2021
Gary Cahill,eng ENG,DF,Crystal Palace,34,1985,20,20,1800,20.0,1,1,2,1,0,0,3,0,0.7,0.7,0.6,1.4,3,46,0,Premier League,2020-2021
Tom Cairney,sct SCO,MF,Fulham,29,1991,10,9,759,8.4,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.6,22,72,25,Premier League,2020-2021
Andy Carroll,eng ENG,FW,Newcastle Utd,31,1989,18,4,392,4.4,1,0,1,1,0,0,1,0,0.8,0.8,0.1,0.9,2,12,18,Premier League,2020-2021
Héctor Bellerín,es ESP,"DF,MF",Arsenal,25,1995,25,24,2089,23.2,1,2,3,1,0,0,8,0,0.8,0.8,2.4,3.2,46,108,142,Premier League,2020-2021
Saïd Benrahma,dz ALG,"FW,MF",West Ham,24,1995,30,14,1391,15.5,1,6,7,1,0,0,0,0,2.6,2.6,4.1,6.7,63,60,107,Premier League,2020-2021
Reece James,eng ENG,DF,Chelsea,20,1999,32,25,2373,26.4,1,2,3,1,0,0,3,0,1.6,1.6,3.5,5.0,80,128,204,Premier League,2020-2021
Luka Milivojević,rs SRB,MF,Crystal Palace,29,1991,31,27,2359,26.2,1,1,2,0,1,2,8,1,2.4,0.8,1.7,2.5,12,120,11,Premier League,2020-2021
Takumi Minamino,jp JPN,"MF,FW",Liverpool,25,1995,9,2,293,3.3,1,0,1,1,0,0,0,0,1.1,1.1,0.0,1.1,3,8,16,Premier League,2020-2021
Matthew Lowton,eng ENG,DF,Burnley,31,1989,34,34,3060,34.0,1,1,2,1,0,0,5,0,0.8,0.8,3.1,3.9,49,127,59,Premier League,2020-2021
David Luiz,br BRA,DF,Arsenal,33,1987,20,17,1396,15.5,1,0,1,1,0,0,1,1,0.9,0.9,0.5,1.4,22,68,3,Premier League,2020-2021
Alexis Mac Allister,ar ARG,"MF,FW",Brighton,21,1998,21,13,1115,12.4,1,1,2,1,0,0,1,0,1.3,1.3,1.5,2.7,15,48,55,Premier League,2020-2021
Ciaran Clark,ie IRL,DF,Newcastle Utd,30,1989,22,21,1891,21.0,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,9,35,4,Premier League,2020-2021
Victor Lindelöf,se SWE,DF,Manchester Utd,26,1994,29,29,2585,28.7,1,1,2,1,0,0,0,0,0.6,0.6,0.3,0.9,18,92,2,Premier League,2020-2021
Diego Llorente,es ESP,DF,Leeds United,26,1993,15,14,1204,13.4,1,0,1,1,0,0,1,0,0.8,0.8,0.5,1.3,7,26,1,Premier League,2020-2021
Giovani Lo Celso,ar ARG,MF,Tottenham,24,1996,18,11,945,10.5,1,1,2,1,0,0,5,0,1.4,1.4,1.0,2.4,21,71,34,Premier League,2020-2021
Ruben Loftus-Cheek,eng ENG,"MF,FW",Fulham,24,1996,30,21,1909,21.2,1,0,1,1,0,0,3,0,3.4,3.4,1.2,4.6,57,82,97,Premier League,2020-2021
Juan Mata,es ESP,"FW,MF",Manchester Utd,32,1988,9,6,509,5.7,1,2,3,0,1,1,0,0,1.0,0.2,0.8,1.1,13,23,32,Premier League,2020-2021
Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,23,1997,7,2,221,2.5,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,2,3,11,Premier League,2020-2021
Joël Matip,cm CMR,DF,Liverpool,28,1991,10,9,691,7.7,1,2,3,1,0,0,2,0,0.8,0.8,0.9,1.7,6,28,1,Premier League,2020-2021
Oliver McBurnie,sct SCO,FW,Sheffield Utd,24,1996,23,12,1324,14.7,1,0,1,1,0,0,2,0,3.9,3.9,1.1,5.0,14,44,58,Premier League,2020-2021
Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,30,1989,36,35,3121,34.7,1,0,1,1,0,0,4,0,0.7,0.7,1.0,1.6,6,32,11,Premier League,2020-2021
Emil Krafth,se SWE,DF,Newcastle Utd,25,1994,16,14,1288,14.3,1,0,1,1,0,0,4,0,0.3,0.3,0.4,0.7,12,28,25,Premier League,2020-2021
Alex Iwobi,ng NGA,"FW,MF",Everton,24,1996,30,17,1542,17.1,1,2,3,1,0,0,0,0,0.9,0.9,1.9,2.8,72,65,99,Premier League,2020-2021
Joe Bryan,eng ENG,"DF,MF",Fulham,26,1993,16,7,669,7.4,1,0,1,1,0,0,2,0,0.6,0.6,0.3,0.9,13,31,33,Premier League,2020-2021
Kean Bryan,eng ENG,DF,Sheffield Utd,23,1996,13,12,1004,11.2,1,0,1,1,0,0,1,0,0.9,0.9,0.6,1.5,7,22,18,Premier League,2020-2021
Oliver Burke,sct SCO,FW,Sheffield Utd,23,1997,25,14,1269,14.1,1,1,2,1,0,0,2,0,2.1,2.1,2.2,4.3,30,19,108,Premier League,2020-2021
Adam Lallana,eng ENG,"MF,FW",Brighton,32,1988,30,16,1596,17.7,1,1,2,1,0,0,0,0,1.6,1.6,2.6,4.2,33,109,77,Premier League,2020-2021
Érik Lamela,ar ARG,"FW,MF",Tottenham,28,1992,23,5,717,8.0,1,0,1,1,0,0,6,1,1.1,1.1,1.0,2.1,28,36,49,Premier League,2020-2021
Tariq Lamptey,gh GHA,"DF,MF",Brighton,19,2000,11,11,886,9.8,1,1,2,1,0,0,4,1,0.7,0.7,0.8,1.5,40,26,76,Premier League,2020-2021
Manuel Lanzini,ar ARG,"MF,FW",West Ham,27,1993,17,5,566,6.3,1,1,2,1,0,0,1,0,1.0,1.0,0.9,1.8,7,28,20,Premier League,2020-2021
Mario Lemina,ga GAB,MF,Fulham,26,1993,28,19,1703,18.9,1,0,1,1,0,0,5,0,0.7,0.7,0.8,1.5,19,78,15,Premier League,2020-2021
Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,28,1991,33,23,2096,23.3,1,3,4,1,0,0,4,0,2.2,2.2,0.7,2.9,58,35,109,Premier League,2020-2021
Virgil van Dijk,nl NED,DF,Liverpool,29,1991,5,5,370,4.1,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,0,30,1,Premier League,2020-2021
Joël Veltman,nl NED,DF,Brighton,28,1992,28,25,2281,25.3,1,1,2,1,0,0,3,0,1.1,1.1,1.7,2.8,39,136,99,Premier League,2020-2021
Alisson,br BRA,GK,Liverpool,27,1992,33,33,2970,33.0,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,0,1,0,Premier League,2020-2021
Thiago Alcántara,es ESP,MF,Liverpool,29,1991,24,20,1854,20.6,1,0,1,1,0,0,4,0,1.2,1.2,2.3,3.5,27,203,25,Premier League,2020-2021
Martin Ødegaard,no NOR,MF,Arsenal,21,1998,14,9,866,9.6,1,2,3,1,0,0,0,0,0.7,0.7,2.0,2.7,16,65,49,Premier League,2020-2021
Scott Dann,eng ENG,DF,Crystal Palace,33,1987,15,15,1350,15.0,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,2,34,0,Premier League,2020-2021
Keinan Davis,eng ENG,"FW,MF",Aston Villa,22,1998,15,1,277,3.1,1,1,2,1,0,0,0,0,1.5,1.5,0.6,2.1,7,6,37,Premier League,2020-2021
Fabio Carvalho,pt POR,"MF,FW",Fulham,17,2002,4,3,255,2.8,1,0,1,1,0,0,0,0,1.2,1.2,0.4,1.6,10,6,14,Premier League,2020-2021
Rayan Aït-Nouri,dz ALG,DF,Wolves,19,2001,21,16,1404,15.6,1,1,2,1,0,0,1,0,0.6,0.6,0.6,1.2,47,54,85,Premier League,2020-2021
Nathan Aké,nl NED,DF,Manchester City,25,1995,10,9,797,8.9,1,0,1,1,0,0,4,0,0.3,0.3,0.0,0.3,12,52,6,Premier League,2020-2021
Marc Albrighton,eng ENG,"DF,FW",Leicester City,30,1989,31,17,1746,19.4,1,5,6,1,0,0,2,0,1.2,1.2,3.5,4.7,46,84,139,Premier League,2020-2021
Joachim Andersen,dk DEN,DF,Fulham,24,1996,31,30,2730,30.3,1,1,2,1,0,0,7,1,1.2,1.2,0.4,1.7,20,95,7,Premier League,2020-2021
Willian,br BRA,FW,Arsenal,31,1988,25,16,1406,15.6,1,5,6,1,0,0,0,0,1.9,1.9,3.0,5.0,51,78,119,Premier League,2020-2021
Felipe Anderson,br BRA,"FW,MF",West Ham,27,1993,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,Premier League,2020-2021
Adrián,es ESP,GK,Liverpool,33,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Premier League,2020-2021
Ethan Ampadu,wls WAL,"DF,MF",Sheffield Utd,19,2000,25,23,2089,23.2,0,0,0,0,0,0,3,0,0.3,0.3,1.2,1.5,25,100,23,Premier League,2020-2021
Matty Cash,pl POL,DF,Aston Villa,22,1997,28,28,2372,26.4,0,2,2,0,0,0,8,1,0.3,0.3,1.7,2.0,43,76,62,Premier League,2020-2021
Scott Carson,eng ENG,GK,Manchester City,34,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Premier League,2020-2021
Matt Targett,eng ENG,DF,Aston Villa,24,1995,38,38,3404,37.8,0,2,2,0,0,0,7,0,0.3,0.3,2.5,2.8,26,231,156,Premier League,2020-2021
Percy Tau,za RSA,FW,Brighton,26,1994,3,1,103,1.1,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,4,1,11,Premier League,2020-2021
Neco Williams,wls WAL,DF,Liverpool,19,2001,6,3,249,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,10,14,29,Premier League,2020-2021
Rhys Williams,eng ENG,DF,Liverpool,19,2001,9,7,661,7.3,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,2,23,1,Premier League,2020-2021
Michael Hector,jm JAM,DF,Fulham,28,1992,4,3,263,2.9,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,12,0,Premier League,2020-2021
Ahmed Hegazi,eg EGY,DF,West Brom,29,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,Premier League,2020-2021
Eric García,es ESP,DF,Manchester City,19,2001,6,3,383,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,8,22,0,Premier League,2020-2021
Jean-Philippe Gbamin,ci CIV,MF,Everton,24,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,Premier League,2020-2021
David de Gea,es ESP,GK,Manchester Utd,29,1990,26,26,2295,25.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Premier League,2020-2021
Kieran Gibbs,eng ENG,DF,West Brom,30,1989,10,9,809,9.0,0,0,0,0,0,0,1,1,0.1,0.1,0.4,0.4,11,19,17,Premier League,2020-2021
James Tomkins,eng ENG,DF,Crystal Palace,31,1989,8,6,553,6.1,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,0,5,1,Premier League,2020-2021
Fikayo Tomori,eng ENG,DF,Chelsea,22,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,Premier League,2020-2021
Aaron Cresswell,eng ENG,DF,West Ham,30,1989,36,36,3170,35.2,0,8,8,0,0,0,3,0,1.0,1.0,6.5,7.5,35,162,96,Premier League,2020-2021
Sidnei Tavares,pt POR,MF,Leicester City,18,2001,2,1,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,6,Premier League,2020-2021
Charlie Taylor,eng ENG,DF,Burnley,26,1993,29,28,2426,27.0,0,1,1,0,0,0,1,0,0.1,0.1,1.4,1.5,62,73,68,Premier League,2020-2021
Rúben Vinagre,pt POR,"MF,DF",Wolves,21,1999,2,1,173,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,2,11,Premier League,2020-2021
Max Kilman,eng ENG,DF,Wolves,23,1997,18,14,1310,14.6,0,1,1,0,0,0,4,0,0.8,0.8,0.5,1.3,11,46,2,Premier League,2020-2021
Joshua King,no NOR,"MF,FW",Everton,28,1992,11,0,148,1.6,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,9,5,20,Premier League,2020-2021
Kevin Long,ie IRL,DF,Burnley,29,1990,8,7,637,7.1,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,0,15,1,Premier League,2020-2021
Shane Long,ie IRL,FW,Southampton,33,1987,11,1,210,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,10,Premier League,2020-2021
Matthew Longstaff,eng ENG,MF,Newcastle Utd,20,2000,5,4,377,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,6,2,Premier League,2020-2021
Robin Koch,de GER,"DF,MF",Leeds United,24,1996,17,13,1132,12.6,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.8,8,49,3,Premier League,2020-2021
Sead Kolašinac,ba BIH,DF,Arsenal,27,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,9,Premier League,2020-2021
Phil Jagielka,eng ENG,DF,Sheffield Utd,37,1982,10,6,526,5.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,6,2,Premier League,2020-2021
Filip Krovinović,hr CRO,MF,West Brom,24,1995,11,5,546,6.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,15,41,21,Premier League,2020-2021
Aymeric Laporte,es ESP,DF,Manchester City,26,1994,16,14,1344,14.9,0,0,0,0,0,0,1,0,0.8,0.8,0.4,1.1,28,99,1,Premier League,2020-2021
Ainsley Maitland-Niles,eng ENG,"MF,DF",Arsenal,22,1997,11,5,490,5.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,12,24,21,Premier League,2020-2021
Ainsley Maitland-Niles,eng ENG,MF,West Brom,22,1997,15,14,1230,13.7,0,0,0,0,0,0,2,0,0.6,0.6,0.7,1.2,25,47,52,Premier League,2020-2021
Maxime Le Marchand,fr FRA,DF,Fulham,30,1989,2,1,123,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,8,0,Premier League,2020-2021
Bernd Leno,de GER,GK,Arsenal,28,1992,35,35,3131,34.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2,0,Premier League,2020-2021
Khanya Leshabela,za RSA,MF,Leicester City,20,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,0,Premier League,2020-2021
N'Golo Kanté,fr FRA,MF,Chelsea,29,1991,30,24,2146,23.8,0,2,2,0,0,0,7,0,0.6,0.6,1.3,1.9,38,116,39,Premier League,2020-2021
