Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,season,game_id
32.0,Sat,2024-05-04,15:00,Le Havre,Strasbourg,1.8,1.0,3–1,2023-2024,316
32.0,Sat,2024-05-04,17:00,Monaco,Clermont Foot,3.6,1.4,4–1,2023-2024,317
32.0,Sat,2024-05-04,19:00,Metz,Rennes,0.6,2.1,2–3,2023-2024,318
32.0,Sat,2024-05-04,21:00,Brest,Nantes,0.5,1.6,0–0,2023-2024,319
32.0,Mon,2024-05-06,21:00,Lille,Lyon,0.9,2.4,3–4,2023-2024,320
33.0,Fri,2024-05-10,21:00,Brest,Reims,1.3,0.6,1–1,2023-2024,322
33.0,Fri,2024-05-10,21:00,Nice,Le Havre,1.8,0.5,1–0,2023-2024,323
33.0,Sun,2024-05-12,21:00,Marseille,Lorient,2.5,1.5,3–1,2023-2024,324
33.0,Sun,2024-05-12,21:00,Nantes,Lille,0.7,1.5,1–2,2023-2024,325
33.0,Sun,2024-05-12,21:00,Rennes,Lens,1.9,0.6,1–1,2023-2024,326
33.0,Sun,2024-05-12,21:00,Strasbourg,Metz,1.3,1.1,2–1,2023-2024,327
33.0,Sun,2024-05-12,21:00,Clermont Foot,Lyon,1.1,0.4,0–1,2023-2024,328
33.0,Sun,2024-05-12,21:00,Montpellier,Monaco,1.1,2.3,0–2,2023-2024,329
33.0,Sun,2024-05-12,21:00,Paris S-G,Toulouse,2.1,1.6,1–3,2023-2024,330
32.0,Wed,2024-05-15,21:00,Nice,Paris S-G,1.4,1.0,1–2,2023-2024,332
32.0,Wed,2024-05-15,21:00,Reims,Marseille,1.1,1.7,1–0,2023-2024,333
34.0,Sun,2024-05-19,21:00,Metz,Paris S-G,0.9,2.0,0–2,2023-2024,335
34.0,Sun,2024-05-19,21:00,Monaco,Nantes,1.5,1.0,4–0,2023-2024,336
34.0,Sun,2024-05-19,21:00,Toulouse,Brest,0.9,1.6,0–3,2023-2024,337
34.0,Sun,2024-05-19,21:00,Reims,Rennes,1.3,1.5,2–1,2023-2024,338
34.0,Sun,2024-05-19,21:00,Lyon,Strasbourg,2.8,1.1,2–1,2023-2024,339
34.0,Sun,2024-05-19,21:00,Lens,Montpellier,5.2,0.8,2–2,2023-2024,340
34.0,Sun,2024-05-19,21:00,Le Havre,Marseille,1.8,1.5,1–2,2023-2024,341
34.0,Sun,2024-05-19,21:00,Lorient,Clermont Foot,4.2,0.8,5–0,2023-2024,342
34.0,Sun,2024-05-19,21:00,Lille,Nice,1.2,0.9,2–2,2023-2024,343
