Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,season,game_id
30.0,Sat,2024-04-20,15:30,Wolfsburg,Bochum,0.8,1.3,1–0,2023-2024,293
30.0,Sat,2024-04-20,15:30,Heidenheim,RB Leipzig,1.0,1.8,1–2,2023-2024,294
30.0,Sat,2024-04-20,15:30,Köln,Darmstadt 98,1.0,1.8,0–2,2023-2024,295
30.0,Sat,2024-04-20,15:30,Hoffenheim,Gladbach,2.3,1.0,4–3,2023-2024,296
30.0,Sat,2024-04-20,18:30,Union Berlin,Bayern Munich,1.4,1.4,1–5,2023-2024,297
30.0,Sun,2024-04-21,15:30,Werder Bremen,Stuttgart,1.5,2.2,2–1,2023-2024,298
30.0,Sun,2024-04-21,17:30,Dortmund,Leverkusen,0.5,1.1,1–1,2023-2024,299
30.0,Sun,2024-04-21,19:30,Freiburg,Mainz 05,1.1,1.0,1–1,2023-2024,300
31.0,Fri,2024-04-26,20:30,Bochum,Hoffenheim,3.2,1.0,3–2,2023-2024,302
31.0,Sat,2024-04-27,15:30,Freiburg,Wolfsburg,2.2,0.5,1–2,2023-2024,303
31.0,Sat,2024-04-27,15:30,Bayern Munich,Eint Frankfurt,3.3,0.5,2–1,2023-2024,304
31.0,Sat,2024-04-27,15:30,RB Leipzig,Dortmund,2.6,1.6,4–1,2023-2024,305
31.0,Sat,2024-04-27,15:30,Augsburg,Werder Bremen,0.6,2.0,0–3,2023-2024,306
31.0,Sat,2024-04-27,18:30,Leverkusen,Stuttgart,1.4,1.7,2–2,2023-2024,307
31.0,Sun,2024-04-28,15:30,Gladbach,Union Berlin,0.9,1.0,0–0,2023-2024,308
31.0,Sun,2024-04-28,17:30,Mainz 05,Köln,1.6,2.5,1–1,2023-2024,309
31.0,Sun,2024-04-28,19:30,Darmstadt 98,Heidenheim,0.7,1.6,0–1,2023-2024,310
32.0,Fri,2024-05-03,20:30,Hoffenheim,RB Leipzig,1.6,0.8,1–1,2023-2024,312
32.0,Sat,2024-05-04,15:30,Werder Bremen,Gladbach,1.4,1.9,2–2,2023-2024,313
32.0,Sat,2024-05-04,15:30,Stuttgart,Bayern Munich,1.8,1.7,3–1,2023-2024,314
32.0,Sat,2024-05-04,15:30,Wolfsburg,Darmstadt 98,2.2,0.4,3–0,2023-2024,315
32.0,Sat,2024-05-04,15:30,Dortmund,Augsburg,4.0,2.5,5–1,2023-2024,316
32.0,Sat,2024-05-04,18:30,Köln,Freiburg,0.9,0.8,0–0,2023-2024,317
32.0,Sun,2024-05-05,15:30,Union Berlin,Bochum,0.9,1.4,3–4,2023-2024,318
32.0,Sun,2024-05-05,17:30,Eint Frankfurt,Leverkusen,1.9,2.7,1–5,2023-2024,319
32.0,Sun,2024-05-05,19:30,Heidenheim,Mainz 05,0.9,1.4,1–1,2023-2024,320
33.0,Fri,2024-05-10,20:30,Augsburg,Stuttgart,0.6,1.9,0–1,2023-2024,322
33.0,Sat,2024-05-11,15:30,RB Leipzig,Werder Bremen,1.4,1.1,1–1,2023-2024,323
33.0,Sat,2024-05-11,15:30,Gladbach,Eint Frankfurt,0.4,1.5,1–1,2023-2024,324
33.0,Sat,2024-05-11,15:30,Freiburg,Heidenheim,1.5,0.7,1–1,2023-2024,325
33.0,Sat,2024-05-11,15:30,Köln,Union Berlin,3.1,1.6,3–2,2023-2024,326
33.0,Sat,2024-05-11,18:30,Mainz 05,Dortmund,2.1,0.4,3–0,2023-2024,327
33.0,Sun,2024-05-12,15:30,Darmstadt 98,Hoffenheim,0.6,3.3,0–6,2023-2024,328
33.0,Sun,2024-05-12,17:30,Bayern Munich,Wolfsburg,0.3,0.2,2–0,2023-2024,329
33.0,Sun,2024-05-12,19:30,Bochum,Leverkusen,0.3,4.2,0–5,2023-2024,330
34.0,Sat,2024-05-18,15:30,Wolfsburg,Mainz 05,0.8,1.8,1–3,2023-2024,332
34.0,Sat,2024-05-18,15:30,Eint Frankfurt,RB Leipzig,2.1,1.6,2–2,2023-2024,333
34.0,Sat,2024-05-18,15:30,Stuttgart,Gladbach,1.6,1.3,4–0,2023-2024,334
34.0,Sat,2024-05-18,15:30,Union Berlin,Freiburg,2.3,1.0,2–1,2023-2024,335
34.0,Sat,2024-05-18,15:30,Dortmund,Darmstadt 98,2.6,0.3,4–0,2023-2024,336
34.0,Sat,2024-05-18,15:30,Heidenheim,Köln,1.0,2.3,4–1,2023-2024,337
34.0,Sat,2024-05-18,15:30,Hoffenheim,Bayern Munich,1.8,1.5,4–2,2023-2024,338
34.0,Sat,2024-05-18,15:30,Werder Bremen,Bochum,3.0,2.1,4–1,2023-2024,339
34.0,Sat,2024-05-18,15:30,Leverkusen,Augsburg,2.4,1.2,2–1,2023-2024,340
